Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,Home_PPDA,Away_PPDA
09/01/21,Sevilla,Sociedad,3,2,H,2,2,D,Hsu Jason,12,10,7,4,8,18,2,9,0,3,0,0,2.2,3.1,3.6,13.077,12.522
09/01/21,Granada,Barcelona,0,4,A,0,3,A,Ricardo de Burgos,8,13,4,4,16,3,4,1,2,3,1,0,6.5,5.25,1.4,36.214,16.4
09/01/21,Osasuna,Real Madrid,0,0,D,0,0,D,César Soto,8,9,2,1,9,3,2,4,0,0,0,0,6.5,4.75,1.45,14.786,10.75
10/01/21,Levante,Eibar,2,1,H,0,0,D,Daniel Ask,4,17,2,4,12,8,4,9,2,0,0,0,2.25,3.4,3.2,12.545,7.406
10/01/21,Cadiz,Alaves,3,1,H,1,1,D,José Sánchez,10,5,7,2,17,10,4,1,1,4,0,1,2.7,2.9,3.0,13.25,7.824
10/01/21,Valladolid,Valencia,0,1,A,0,0,D,Guillermo Cuadra,11,17,4,6,14,14,0,4,2,3,0,0,2.37,3.25,3.1,8.697,9.75
11/01/21,Elche,Getafe,1,3,A,1,1,D,José Luis Munuera,7,14,4,7,14,16,1,7,4,2,1,0,4.33,2.9,2.1,16.786,9.613
11/01/21,Huesca,Betis,0,2,A,0,0,D,Adrián Cordero,10,15,3,5,12,13,3,6,2,2,0,1,2.8,3.3,2.55,7.852,8.966
12/01/21,Granada,Osasuna,2,0,H,2,0,H,Pablo González,9,15,2,3,16,17,4,4,1,4,0,0,2.3,3.1,3.4,12.75,4.393
12/01/21,Ath Madrid,Sevilla,2,0,H,1,0,H,Daniel Ask,5,13,4,2,14,11,3,12,2,0,0,0,1.9,3.2,4.5,17.35,9.333
19/01/21,Cadiz,Levante,2,2,D,2,2,D,Carlos del Cerro,8,8,2,5,13,11,5,2,3,1,0,0,2.9,3.1,2.55,18.1,5.864
19/01/21,Valladolid,Elche,2,2,D,0,2,A,Santiago Jaime,13,9,2,3,14,19,4,5,1,3,1,0,1.83,3.4,4.6,6.714,10.682
19/01/21,Alaves,Sevilla,1,2,A,1,2,A,Isidro Díaz de Mera,12,7,3,3,15,14,3,2,3,3,0,0,5.5,3.6,1.66,14.545,8.778
20/01/21,Getafe,Huesca,1,0,H,0,0,D,David Medié,12,15,5,3,15,14,3,8,2,4,0,0,1.9,3.25,4.5,8.357,7.731
20/01/21,Betis,Celta,2,1,H,2,1,H,Juan Martínez,12,10,4,3,13,15,5,6,2,3,0,0,2.1,3.5,3.4,12.923,5.161
20/01/21,Villarreal,Granada,2,2,D,1,1,D,Valentín Pizarro,9,3,3,2,11,11,3,0,2,4,0,1,1.5,4.0,7.0,7.333,18.1
21/01/21,Valencia,Osasuna,1,1,D,0,1,A,Alejandro Hernández,10,14,3,5,8,17,9,4,1,3,0,0,2.05,3.5,3.5,10.471,15.13
21/01/21,Eibar,Ath Madrid,1,2,A,1,1,D,Mario Melero,12,9,2,4,24,9,3,3,2,2,0,0,6.5,3.4,1.66,8.974,9.636
22/01/21,Levante,Valladolid,2,2,D,0,0,D,José Luis Munuera,11,7,3,3,16,12,8,2,0,1,0,0,1.95,3.4,4.0,6.548,12.391
23/01/21,Huesca,Villarreal,0,0,D,0,0,D,Hsu Jason,5,8,1,2,9,15,1,2,3,1,0,0,4.33,3.75,1.8,14.885,9.774
23/01/21,Sevilla,Cadiz,3,0,H,2,0,H,Guillermo Cuadra,15,9,7,3,12,6,7,6,1,3,0,0,1.45,4.2,8.0,3.111,34.846
23/01/21,Sociedad,Betis,2,2,D,0,0,D,César Soto,12,7,6,4,14,13,8,3,2,2,0,0,1.8,3.75,4.33,7.161,9.308
23/01/21,Alaves,Real Madrid,1,4,A,0,3,A,Alejandro Hernández,14,10,4,7,16,7,4,4,5,3,0,0,5.5,4.33,1.55,13.5,14.059
24/01/21,Osasuna,Granada,3,1,H,2,0,H,Daniel Ask,7,12,4,1,15,15,1,5,5,4,1,0,2.5,3.1,3.0,8.533,9.786
24/01/21,Elche,Barcelona,0,2,A,0,1,A,Valentín Pizarro,4,15,2,8,15,9,0,7,0,2,0,0,8.0,5.25,1.36,22.875,8.387
24/01/21,Celta,Eibar,1,1,D,1,0,H,Pablo González,7,9,4,2,10,16,0,6,4,3,0,0,2.05,3.4,3.75,10.0,9.467
24/01/21,Ath Madrid,Valencia,3,1,H,1,1,D,Ricardo de Burgos,14,8,5,4,11,14,7,7,2,0,0,0,1.4,4.75,8.0,9.259,10.917
25/01/21,Ath Bilbao,Getafe,5,1,H,1,1,D,Adrián Cordero,11,6,8,2,13,18,4,4,4,4,0,0,2.3,3.0,3.6,7.619,6.344
29/01/21,Valladolid,Huesca,1,3,A,0,1,A,Ricardo de Burgos,14,11,4,5,12,12,6,7,2,2,0,0,2.2,3.1,3.6,6.576,23.417
30/01/21,Eibar,Sevilla,0,2,A,0,1,A,José Sánchez,17,7,6,4,10,12,6,2,4,3,0,0,4.0,3.25,2.0,16.278,11.722
30/01/21,Real Madrid,Levante,1,2,A,1,1,D,David Medié,8,14,2,8,9,20,3,7,1,2,1,0,1.33,5.5,8.0,13.316,9.429
30/01/21,Valencia,Elche,1,0,H,1,0,H,Pablo González,14,10,4,1,18,15,4,10,1,7,0,0,1.66,3.75,5.5,6.462,7.826
30/01/21,Villarreal,Sociedad,1,1,D,1,0,H,Isidro Díaz de Mera,4,12,2,3,10,17,1,7,1,3,0,0,2.4,3.2,3.1,27.143,5.943
31/01/21,Getafe,Alaves,0,0,D,0,0,D,Santiago Jaime,5,5,1,1,20,17,5,2,3,3,0,0,1.9,3.2,4.5,2.964,8.875
31/01/21,Cadiz,Ath Madrid,2,4,A,1,2,A,Jesús Gil,11,9,6,4,7,7,2,2,1,5,0,0,9.0,4.0,1.44,19.111,11.318
31/01/21,Granada,Celta,0,0,D,0,0,D,Carlos del Cerro,10,7,5,1,16,19,6,5,2,4,0,0,2.7,3.3,2.62,14.471,3.257
31/01/21,Barcelona,Ath Bilbao,2,1,H,1,0,H,Antonio Matéu Lahoz,12,7,6,2,12,20,7,3,2,3,0,0,1.36,5.25,7.5,11.333,8.643
01/02/21,Betis,Osasuna,1,0,H,0,0,D,Hsu Jason,8,15,4,5,12,6,3,4,1,1,0,0,1.8,3.6,4.33,6.44,15.8
05/02/21,Alaves,Valladolid,1,0,H,0,0,D,César Soto,20,3,5,1,11,17,11,1,4,4,0,0,2.6,3.0,3.0,5.207,12.385
06/02/21,Levante,Granada,2,2,D,1,1,D,Adrián Cordero,11,11,7,5,12,13,6,2,1,3,0,0,2.2,3.3,3.4,5.913,12.0
06/02/21,Huesca,Real Madrid,1,2,A,0,0,D,Daniel Ask,13,18,2,7,18,9,3,10,2,1,0,0,7.0,4.5,1.44,14.762,6.276
06/02/21,Elche,Villarreal,2,2,D,0,2,A,Mario Melero,8,9,2,4,17,5,4,2,1,2,0,0,6.5,3.8,1.53,9.763,12.318
06/02/21,Sevilla,Getafe,3,0,H,0,0,D,Juan Martínez,17,5,5,1,10,11,3,1,1,4,0,1,1.72,3.6,4.75,3.4,19.7
07/02/21,Sociedad,Cadiz,4,1,H,2,0,H,Valentín Pizarro,17,2,6,1,7,7,5,1,0,2,0,1,1.45,4.2,8.0,9.5,38.909
07/02/21,Ath Bilbao,Valencia,1,1,D,1,0,H,José Luis Munuera,11,15,2,2,10,8,6,6,2,1,0,0,2.15,3.2,3.6,9.519,10.667
07/02/21,Osasuna,Eibar,2,1,H,1,1,D,Jorge Figueroa,12,12,4,3,10,11,2,1,0,0,0,0,2.55,3.0,3.0,9.812,7.536
07/02/21,Betis,Barcelona,2,3,A,1,0,H,Carlos del Cerro,8,12,5,4,21,7,3,5,1,3,0,0,5.75,4.6,1.5,18.583,7.781
08/02/21,Ath Madrid,Celta,2,2,D,1,1,D,Guillermo Cuadra,9,7,2,2,12,17,1,4,2,2,0,0,1.6,3.6,6.5,11.615,8.032
09/02/21,Real Madrid,Getafe,2,0,H,0,0,D,Hsu Jason,14,1,4,0,8,16,8,1,1,1,0,0,1.53,4.0,6.5,8.267,12.188
12/02/21,Celta,Elche,3,1,H,2,0,H,Ricardo de Burgos,9,7,6,2,11,15,3,6,3,2,0,0,1.45,4.2,8.0,10.304,10.571
13/02/21,Granada,Ath Madrid,1,2,A,0,0,D,Antonio Matéu Lahoz,6,10,1,4,14,20,7,3,0,5,0,0,5.0,3.3,1.8,12.143,4.333
13/02/21,Sevilla,Huesca,1,0,H,0,0,D,David Medié,14,9,4,5,14,15,6,6,3,4,0,0,1.5,3.9,7.5,7.105,13.261
13/02/21,Eibar,Valladolid,1,1,D,1,1,D,Isidro Díaz de Mera,14,5,2,1,15,12,7,3,2,3,0,0,1.95,3.3,4.2,4.667,6.529
13/02/21,Barcelona,Alaves,5,1,H,2,0,H,Jorge Figueroa,17,6,9,2,10,14,5,4,0,2,0,0,1.28,6.0,9.0,11.0,23.9
14/02/21,Getafe,Sociedad,0,1,A,0,1,A,Pablo González,4,3,0,2,23,19,2,5,3,3,1,0,3.75,3.25,2.1,8.542,6.429
14/02/21,Real Madrid,Valencia,2,0,H,2,0,H,José Sánchez,16,4,7,1,13,12,6,1,0,3,0,0,1.4,4.75,8.0,9.154,15.714
14/02/21,Levante,Osasuna,0,1,A,0,0,D,Santiago Jaime,13,7,4,2,13,10,2,1,1,2,0,0,2.25,3.2,3.4,5.739,10.429
14/02/21,Villarreal,Betis,1,2,A,0,1,A,Jesús Gil,9,15,5,4,19,13,7,3,3,2,0,0,1.9,3.4,4.2,6.455,11.48
15/02/21,Cadiz,Ath Bilbao,0,4,A,0,3,A,Alejandro Hernández,11,13,2,8,15,13,5,8,3,2,0,0,4.0,3.1,2.05,9.062,9.421
17/02/21,Levante,Ath Madrid,1,1,D,1,1,D,José Luis Munuera,7,14,4,6,10,10,1,8,1,3,0,0,4.75,3.4,1.8,15.0,7.741
19/02/21,Betis,Getafe,1,0,H,0,0,D,Daniel Ask,12,6,5,1,17,18,5,2,5,4,1,0,2.05,3.1,4.1,4.391,8.909
20/02/21,Elche,Eibar,1,0,H,1,0,H,Adrián Cordero,6,13,2,3,16,9,1,4,2,1,0,0,3.6,3.25,2.15,11.938,10.722
20/02/21,Ath Madrid,Levante,0,2,A,0,1,A,Mario Melero,28,6,11,1,10,15,12,2,2,3,0,0,1.53,4.0,7.0,8.138,16.733
20/02/21,Valencia,Celta,2,0,H,0,0,D,Valentín Pizarro,10,5,3,2,9,19,6,1,2,3,0,1,2.45,3.2,3.0,12.933,7.281
20/02/21,Valladolid,Real Madrid,0,1,A,0,0,D,Guillermo Cuadra,9,10,5,2,13,11,4,5,4,2,0,0,5.5,4.2,1.57,15.714,5.591
21/02/21,Barcelona,Cadiz,1,1,D,1,0,H,Juan Martínez,20,3,4,1,13,12,8,0,0,2,0,0,1.16,8.0,13.0,2.76,22.154
21/02/21,Sociedad,Alaves,4,0,H,1,0,H,José Luis Munuera,8,7,4,2,17,16,4,3,3,2,0,0,1.66,3.75,5.5,5.654,12.038
21/02/21,Huesca,Granada,3,2,H,3,1,H,César Soto,15,8,6,5,13,14,5,2,3,3,0,1,2.15,3.3,3.5,10.615,11.609
21/02/21,Ath Bilbao,Villarreal,1,1,D,1,1,D,Carlos del Cerro,18,3,8,2,12,12,6,0,2,2,0,0,2.45,3.2,3.0,10.086,14.529
22/02/21,Osasuna,Sevilla,0,2,A,0,1,A,Hsu Jason,6,10,0,5,14,15,3,5,2,2,0,0,4.0,3.3,2.0,12.556,7.958
24/02/21,Barcelona,Elche,3,0,H,0,0,D,Isidro Díaz de Mera,9,6,5,1,8,8,6,3,0,0,0,0,1.12,9.0,19.0,11.52,31.133
26/02/21,Levante,Ath Bilbao,1,1,D,1,0,H,Isidro Díaz de Mera,10,11,4,5,11,13,2,10,3,1,0,1,3.3,3.25,2.25,16.353,12.85
27/02/21,Eibar,Huesca,1,1,D,0,0,D,Pablo González,17,4,3,1,19,11,6,2,2,2,0,0,2.15,3.3,3.5,6.545,22.364
27/02/21,Sevilla,Barcelona,0,2,A,0,1,A,Alejandro Hernández,4,9,2,5,20,9,3,3,5,2,0,0,3.2,3.5,2.2,10.057,10.607
27/02/21,Alaves,Osasuna,0,1,A,0,0,D,José Sánchez,4,6,1,3,18,20,5,2,3,4,0,0,2.62,2.9,3.0,7.095,7.36
27/02/21,Getafe,Valencia,3,0,H,1,0,H,Jorge Figueroa,15,5,4,0,21,12,3,6,5,2,0,1,2.5,3.0,3.1,6.536,7.364
28/02/21,Celta,Valladolid,1,1,D,0,0,D,David Medié,11,7,2,3,20,20,3,5,3,5,0,0,1.75,3.75,4.5,4.103,9.548
28/02/21,Cadiz,Betis,0,1,A,0,0,D,Antonio Matéu Lahoz,5,9,3,4,9,13,3,7,1,2,0,0,3.8,3.3,2.05,17.722,5.033
28/02/21,Granada,Elche,2,1,H,1,1,D,Santiago Jaime,13,12,4,4,14,12,5,5,3,2,0,0,2.1,3.1,4.0,6.571,5.261
28/02/21,Villarreal,Ath Madrid,0,2,A,0,1,A,Ricardo de Burgos,19,6,6,5,15,19,10,2,2,3,0,0,3.2,3.1,2.45,5.567,7.744
01/03/21,Real Madrid,Sociedad,1,1,D,0,0,D,Jesús Gil,21,6,2,2,5,10,13,4,0,1,0,0,1.83,4.0,4.0,17.615,16.5
05/03/21,Valencia,Villarreal,2,1,H,0,1,A,Daniel Ask,25,10,4,5,12,10,5,3,4,3,0,0,4.0,3.4,1.95,11.895,15.294
06/03/21,Valladolid,Getafe,2,1,H,2,1,H,Mario Melero,4,9,3,2,16,19,1,6,2,2,0,1,3.0,2.8,2.7,5.6,3.812
06/03/21,Elche,Sevilla,2,1,H,0,0,D,Valentín Pizarro,6,11,3,3,16,11,6,3,4,0,0,0,6.5,3.6,1.6,15.783,5.32
06/03/21,Cadiz,Eibar,1,0,H,1,0,H,Carlos del Cerro,6,16,2,1,7,11,0,12,2,2,0,0,3.25,3.2,2.3,23.5,5.353
06/03/21,Osasuna,Barcelona,0,2,A,0,1,A,Guillermo Cuadra,10,13,3,6,4,12,3,4,0,2,0,0,5.75,4.5,1.5,23.353,10.652
07/03/21,Huesca,Celta,3,4,A,2,2,D,José Luis Munuera,19,10,7,7,12,21,6,3,0,2,0,0,3.0,3.3,2.4,13.263,5.895
07/03/21,Ath Madrid,Real Madrid,1,1,D,1,0,H,Alejandro Hernández,11,18,5,8,19,9,1,6,5,1,0,0,2.55,3.25,2.8,14.542,12.4
07/03/21,Sociedad,Levante,1,0,H,1,0,H,César Soto,25,6,8,1,13,14,7,5,0,2,0,0,1.44,4.33,7.5,6.182,15.917
07/03/21,Ath Bilbao,Granada,2,1,H,1,0,H,Juan Martínez,7,13,5,3,10,10,6,9,2,2,0,0,1.57,4.0,5.75,10.591,8.963
08/03/21,Betis,Alaves,3,2,H,0,2,A,Hsu Jason,23,4,8,3,13,11,12,1,0,3,0,0,1.72,3.8,4.75,4.0,19.048
10/03/21,Ath Madrid,Ath Bilbao,2,1,H,1,1,D,Jesús Gil,11,4,5,2,12,13,5,4,2,2,0,0,1.8,3.3,5.25,16.7,13.087
12/03/21,Levante,Valencia,1,0,H,1,0,H,Guillermo Cuadra,11,11,3,2,17,13,3,3,3,4,0,0,2.25,3.4,3.2,11.48,6.091
13/03/21,Alaves,Cadiz,1,1,D,1,0,H,Isidro Díaz de Mera,9,9,3,1,22,6,2,5,3,3,1,0,2.15,3.1,3.8,7.0,12.562
13/03/21,Real Madrid,Elche,2,1,H,0,0,D,Jorge Figueroa,17,3,4,2,11,16,6,1,1,1,0,0,1.18,7.0,15.0,7.292,15.316
13/03/21,Osasuna,Valladolid,0,0,D,0,0,D,Ricardo de Burgos,14,12,2,2,12,9,7,3,2,3,0,0,2.2,3.1,3.6,5.138,7.524
13/03/21,Getafe,Ath Madrid,0,0,D,0,0,D,José Sánchez,11,15,2,7,9,17,3,11,1,4,1,0,4.75,3.1,1.9,18.588,2.368
14/03/21,Celta,Ath Bilbao,0,0,D,0,0,D,Santiago Jaime,13,6,3,1,20,13,1,3,3,1,0,0,2.7,3.2,2.7,4.103,12.185
14/03/21,Granada,Sociedad,1,0,H,0,0,D,Pablo González,7,7,2,1,23,16,4,6,2,3,0,0,5.5,4.2,1.57,8.839,3.147
14/03/21,Eibar,Villarreal,1,3,A,0,2,A,David Medié,16,13,7,8,12,9,7,2,2,2,0,1,2.9,3.4,2.4,8.087,12.545
14/03/21,Sevilla,Betis,1,0,H,1,0,H,Antonio Matéu Lahoz,9,13,3,3,12,14,3,6,3,5,0,0,2.0,3.4,3.75,9.208,10.613
15/03/21,Barcelona,Huesca,4,1,H,2,1,H,Adrián Cordero,12,8,5,4,8,13,7,3,0,2,0,0,1.18,7.5,13.0,9.28,20.8
17/03/21,Sevilla,Elche,2,0,H,1,0,H,Hsu Jason,13,11,8,5,9,8,4,1,2,1,0,0,1.4,4.5,8.0,10.091,34.0
19/03/21,Betis,Levante,2,0,H,0,0,D,Jesús Gil,15,7,6,1,14,10,4,1,2,0,0,0,1.72,3.8,4.5,7.897,14.667
20/03/21,Ath Bilbao,Eibar,1,1,D,1,1,D,Valentín Pizarro,18,4,4,2,5,15,10,1,1,1,0,0,1.75,3.6,4.75,15.231,12.727
20/03/21,Celta,Real Madrid,1,3,A,1,2,A,Mario Melero,8,16,3,4,23,13,1,7,3,4,0,0,4.33,4.0,1.72,8.353,11.038
20/03/21,Huesca,Osasuna,0,0,D,0,0,D,Carlos del Cerro,15,7,3,2,9,13,5,1,1,2,0,0,2.45,3.2,3.0,8.105,7.931
20/03/21,Valladolid,Sevilla,1,1,D,1,0,H,Daniel Ask,3,12,2,4,17,10,2,8,3,1,0,0,4.33,3.5,1.83,12.258,6.5
21/03/21,Getafe,Elche,1,1,D,0,1,A,Alejandro Hernández,12,6,5,2,17,21,4,8,3,7,0,0,1.83,3.25,4.75,4.5,4.05
21/03/21,Valencia,Granada,2,1,H,1,0,H,Hsu Jason,18,15,9,3,11,11,3,4,0,3,0,0,2.0,3.5,3.75,8.909,10.35
21/03/21,Villarreal,Cadiz,2,1,H,1,0,H,César Soto,13,9,4,3,14,6,5,6,3,3,0,0,1.44,4.2,7.5,4.889,17.533
21/03/21,Ath Madrid,Alaves,1,0,H,0,0,D,Juan Martínez,8,9,4,3,17,12,5,5,3,3,0,0,1.36,4.5,10.0,4.727,15.579
21/03/21,Sociedad,Barcelona,1,6,A,0,2,A,José Luis Munuera,10,14,5,10,11,12,1,1,3,2,0,0,3.6,3.8,1.95,16.704,6.742
02/04/21,Levante,Huesca,0,2,A,0,1,A,Jorge Figueroa,13,6,3,2,15,7,8,2,2,2,0,0,2.37,3.3,3.0,4.273,27.455
03/04/21,Granada,Villarreal,0,3,A,0,2,A,Guillermo Cuadra,6,15,2,6,14,14,3,5,2,2,0,0,3.8,3.3,2.05,7.062,7.348
03/04/21,Real Madrid,Eibar,2,0,H,1,0,H,Isidro Díaz de Mera,21,10,8,4,6,8,6,9,0,2,0,0,1.33,5.5,8.0,18.333,13.897
03/04/21,Osasuna,Getafe,0,0,D,0,0,D,Pablo González,4,6,1,2,23,18,2,4,2,3,0,0,2.55,2.8,3.2,3.9,5.438
04/04/21,Alaves,Celta,1,3,A,0,3,A,Antonio Matéu Lahoz,17,8,7,6,9,21,6,2,4,5,0,1,3.0,3.2,2.5,8.429,6.926
04/04/21,Elche,Betis,1,1,D,1,1,D,Adrián Cordero,7,13,3,3,9,15,7,2,1,4,0,0,4.33,3.75,1.8,14.7,7.188
04/04/21,Cadiz,Valencia,2,1,H,1,1,D,David Medié,6,12,2,6,10,7,4,13,2,2,0,0,3.1,3.1,2.45,20.0,6.412
04/04/21,Sevilla,Ath Madrid,1,0,H,0,0,D,Jesús Gil,18,9,5,4,13,11,3,2,2,4,0,0,2.9,3.0,2.7,14.0,23.167
05/04/21,Barcelona,Valladolid,1,0,H,0,0,D,Santiago Jaime,25,7,10,2,12,13,4,1,3,3,0,1,1.12,9.0,19.0,6.154,18.714
07/04/21,Sociedad,Ath Bilbao,1,1,D,0,0,D,José Sánchez,12,11,2,2,18,7,3,6,3,1,0,0,2.1,3.3,3.6,7.037,11.833
09/04/21,Huesca,Elche,3,1,H,2,1,H,Hsu Jason,8,8,5,2,17,13,6,6,2,2,0,0,2.0,3.2,4.1,11.333,6.087
10/04/21,Getafe,Cadiz,0,1,A,0,0,D,Ricardo de Burgos,19,8,4,3,10,13,10,4,3,2,0,0,1.9,3.1,4.5,6.091,11.214
10/04/21,Ath Bilbao,Alaves,0,0,D,0,0,D,Mario Melero,11,9,4,0,13,15,6,6,2,2,0,0,1.9,3.3,4.4,11.519,12.562
10/04/21,Eibar,Levante,0,1,A,0,1,A,Daniel Ask,10,6,4,1,9,7,6,3,3,2,0,0,2.2,3.5,3.1,8.679,16.857
10/04/21,Real Madrid,Barcelona,2,1,H,2,0,H,Jesús Gil,14,18,3,4,16,10,5,6,3,4,1,0,2.8,3.8,2.3,12.958,7.682
11/04/21,Villarreal,Osasuna,1,2,A,0,0,D,José Luis Munuera,15,12,6,4,6,12,6,5,0,0,0,0,1.61,3.6,6.0,8.692,12.682
11/04/21,Valencia,Sociedad,2,2,D,0,2,A,Valentín Pizarro,9,16,2,5,11,17,4,5,6,4,1,0,3.5,3.3,2.1,14.562,6.286
11/04/21,Valladolid,Granada,1,2,A,1,0,H,Carlos del Cerro,7,12,3,6,14,15,2,4,4,2,0,0,2.05,3.4,3.6,9.15,10.652
11/04/21,Betis,Ath Madrid,1,1,D,1,1,D,Guillermo Cuadra,8,10,4,4,12,13,5,5,0,0,0,0,3.25,3.2,2.3,10.704,13.8
12/04/21,Celta,Sevilla,3,4,A,3,2,H,Alejandro Hernández,12,13,5,6,18,15,5,2,3,2,0,0,3.5,3.3,2.15,9.441,8.591
18/04/21,Osasuna,Elche,2,0,H,1,0,H,Jorge Figueroa,9,8,3,2,14,15,4,5,2,1,0,0,1.9,3.3,4.33,8.0,8.136
18/04/21,Sociedad,Sevilla,1,2,A,1,2,A,Santiago Jaime,5,15,2,7,20,15,7,3,3,2,0,0,2.9,3.25,2.45,7.036,6.353
18/04/21,Alaves,Huesca,1,0,H,0,0,D,Alejandro Hernández,10,9,2,1,15,13,7,3,1,2,0,0,2.37,3.1,3.25,11.19,13.294
18/04/21,Ath Madrid,Eibar,5,0,H,2,0,H,César Soto,10,0,7,0,10,10,8,3,0,1,0,0,1.4,4.33,9.0,11.217,18.5
18/04/21,Betis,Valencia,2,2,D,2,1,H,Hsu Jason,9,9,5,3,12,10,6,3,3,1,0,0,1.85,3.6,4.2,10.435,11.087
18/04/21,Cadiz,Celta,0,0,D,0,0,D,Pablo González,5,11,2,4,6,13,4,7,0,1,0,0,3.6,3.5,2.05,50.286,7.583
18/04/21,Getafe,Real Madrid,0,0,D,0,0,D,José Sánchez,19,10,6,2,17,8,6,6,3,1,0,0,6.0,3.75,1.61,9.029,13.0
18/04/21,Levante,Villarreal,1,5,A,1,2,A,Ricardo de Burgos,12,14,3,7,9,7,4,5,2,1,0,0,3.75,3.4,2.05,10.758,10.522
21/04/21,Levante,Sevilla,0,1,A,0,0,D,Valentín Pizarro,6,10,1,3,15,13,2,3,4,1,0,0,5.0,4.2,1.61,13.2,7.0
21/04/21,Osasuna,Valencia,3,1,H,2,1,H,Mario Melero,18,10,9,5,17,11,5,6,1,2,0,0,2.3,3.25,3.2,10.259,9.667
21/04/21,Betis,Ath Bilbao,0,0,D,0,0,D,David Medié,6,16,2,4,10,16,5,4,3,2,1,0,2.37,3.3,3.0,18.538,5.633
21/04/21,Alaves,Villarreal,2,1,H,1,0,H,Adrián Cordero,9,10,4,5,8,11,3,8,2,1,0,0,4.33,3.6,1.83,14.571,5.219
21/04/21,Elche,Valladolid,1,1,D,1,0,H,José Sánchez,9,12,3,4,23,11,4,6,5,3,0,0,2.8,3.0,2.7,6.964,12.667
21/04/21,Cadiz,Real Madrid,0,3,A,0,3,A,Antonio Matéu Lahoz,14,14,3,4,13,21,7,3,4,3,0,0,9.0,4.75,1.36,17.667,6.636
22/04/21,Ath Madrid,Huesca,2,0,H,1,0,H,José Luis Munuera,18,5,12,2,9,11,8,1,2,0,0,0,1.36,4.75,9.0,18.9,15.625
22/04/21,Granada,Eibar,4,1,H,2,0,H,Santiago Jaime,8,16,4,3,13,10,4,7,1,1,0,0,2.37,3.1,3.2,13.316,6.294
22/04/21,Sociedad,Celta,2,1,H,2,1,H,Jesús Gil,7,10,3,3,17,17,2,4,4,5,0,0,1.9,3.5,4.1,10.304,5.111
22/04/21,Barcelona,Getafe,5,2,H,3,1,H,Jorge Figueroa,9,5,6,1,8,15,3,1,2,0,0,0,1.25,5.75,13.0,5.6,20.067
24/04/21,Elche,Levante,1,0,H,1,0,H,David Medié,8,6,3,1,10,14,4,2,3,4,0,0,2.7,3.2,2.6,18.421,5.0
24/04/21,Valladolid,Cadiz,1,1,D,1,0,H,Hsu Jason,13,6,6,2,11,20,5,7,1,3,0,0,1.9,3.25,4.33,6.526,11.091
24/04/21,Valencia,Alaves,1,1,D,0,0,D,Guillermo Cuadra,9,6,2,2,17,16,7,2,4,0,0,1,2.1,3.25,3.6,8.667,15.5
24/04/21,Real Madrid,Betis,0,0,D,0,0,D,Daniel Ask,17,6,5,2,17,13,8,2,1,2,0,0,1.45,4.75,6.5,9.333,18.4
25/04/21,Huesca,Getafe,0,2,A,0,1,A,Juan Martínez,8,6,1,4,16,22,1,0,2,4,0,0,2.75,2.9,2.8,3.375,8.216
25/04/21,Villarreal,Barcelona,1,2,A,1,2,A,Carlos del Cerro,10,15,4,5,16,10,6,1,2,3,1,0,4.5,4.2,1.66,12.815,9.846
25/04/21,Celta,Osasuna,2,1,H,1,0,H,César Soto,7,12,2,3,13,12,2,8,1,4,0,0,2.2,3.3,3.25,6.321,7.957
25/04/21,Sevilla,Granada,2,1,H,1,0,H,Ricardo de Burgos,10,4,4,2,11,14,5,5,2,3,0,0,1.4,4.75,7.5,7.222,9.0
25/04/21,Ath Bilbao,Ath Madrid,2,1,H,1,0,H,Pablo González,11,14,3,3,20,7,4,11,4,2,0,0,4.0,3.5,1.85,11.111,6.68
26/04/21,Eibar,Sociedad,0,1,A,0,1,A,Jorge Figueroa,14,5,5,2,8,20,2,3,5,1,0,0,4.0,3.6,1.85,9.24,8.346
28/04/21,Ath Bilbao,Valladolid,2,2,D,1,0,H,Adrián Cordero,13,14,7,4,8,13,5,7,1,1,0,0,1.85,3.2,5.0,13.353,12.056
29/04/21,Barcelona,Granada,1,2,A,1,0,H,Pablo González,16,6,4,2,10,22,6,1,0,4,0,0,1.14,8.0,17.0,3.125,14.174
30/04/21,Celta,Levante,2,0,H,0,0,D,Santiago Jaime,8,10,5,2,12,13,1,5,2,2,0,0,1.8,3.75,4.33,9.235,10.238
01/05/21,Eibar,Alaves,3,0,H,1,0,H,José Luis Munuera,15,6,4,2,12,12,10,5,0,2,0,0,2.5,3.1,3.0,7.821,6.812
01/05/21,Elche,Ath Madrid,0,1,A,0,1,A,Mario Melero,6,11,1,4,20,16,3,2,3,3,0,0,9.0,4.33,1.4,7.121,9.846
01/05/21,Huesca,Sociedad,1,0,H,0,0,D,Antonio Matéu Lahoz,10,7,3,3,14,11,2,7,2,2,0,0,3.75,3.5,2.0,13.812,8.167
01/05/21,Real Madrid,Osasuna,2,0,H,0,0,D,Guillermo Cuadra,22,3,6,2,9,12,7,0,0,2,0,0,1.36,5.0,8.5,13.143,20.833
02/05/21,Valladolid,Betis,1,1,D,0,0,D,Valentín Pizarro,10,11,2,4,7,14,3,2,2,5,0,0,3.0,3.5,2.3,17.125,8.0
