Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,Home_PPDA,Away_PPDA
15/12/24,Alaves,Ath Bilbao,1,1,D,0,1,A,Jose Maria Sánchez,6,9,3,2,14,17,2,4,2,2,0,0,3.6,3.1,2.15,8.481,8.3
15/12/24,Sociedad,Las Palmas,0,0,D,0,0,D,Mario Melero,15,9,4,3,17,12,8,6,2,3,0,0,1.4,4.33,8.0,4.692,6.059
15/12/24,Villarreal,Betis,1,2,A,0,1,A,Guillermo Cuadra,17,10,4,4,19,10,5,5,5,2,0,1,1.75,3.8,4.33,5.0,13.364
15/12/24,Barcelona,Leganes,0,1,A,0,1,A,Alejandro Quintero,20,6,4,4,5,13,8,2,0,2,0,0,1.13,8.0,19.0,4.263,17.05
18/12/24,Espanol,Valencia,1,1,D,1,0,H,Pablo González,10,14,3,4,13,11,4,7,1,0,0,0,2.6,3.0,3.0,13.95,10.727
18/12/24,Villarreal,Vallecano,1,1,D,1,1,D,Alejandro Hernández,14,18,5,3,10,15,7,7,4,3,1,0,1.8,3.6,4.5,12.667,6.852
20/12/24,Girona,Valladolid,3,0,H,2,0,H,Pablo González,23,1,7,1,13,7,9,1,3,1,0,0,1.38,5.0,8.0,7.5,34.8
21/12/24,Getafe,Mallorca,0,1,A,0,0,D,José Luis Munuera,18,9,5,2,19,13,3,0,4,3,0,0,2.3,2.75,3.9,5.143,7.684
21/12/24,Celta,Sociedad,2,0,H,2,0,H,Mateo Busquets,11,7,7,1,19,13,5,7,3,5,0,0,2.9,3.1,2.6,9.065,7.583
21/12/24,Osasuna,Ath Bilbao,1,2,A,1,1,D,Alejandro Quintero,6,13,3,8,10,13,4,4,0,1,0,0,3.9,3.1,2.1,14.188,11.952
21/12/24,Barcelona,Ath Madrid,1,2,A,1,0,H,Ricardo de Burgos,19,5,7,4,11,8,11,3,0,3,0,0,1.9,3.8,3.9,8.567,22.071
22/12/24,Valencia,Alaves,2,2,D,0,1,A,Javier Alberola,8,11,3,3,20,15,5,4,2,1,0,0,2.25,3.1,3.5,4.067,10.308
22/12/24,Real Madrid,Sevilla,4,2,H,3,1,H,Isidro Díaz de Mera,16,10,8,5,5,14,6,6,1,2,0,0,1.33,5.5,9.0,12.182,15.036
22/12/24,Las Palmas,Espanol,1,0,H,0,0,D,César Soto,10,9,4,2,9,16,2,2,4,2,0,0,1.85,3.6,4.33,10.9,14.0
22/12/24,Leganes,Villarreal,2,5,A,2,2,D,Alejandro Muñíz,5,18,3,9,17,15,1,5,1,2,2,0,4.2,3.4,1.91,16.6,8.619
22/12/24,Betis,Vallecano,1,1,D,1,0,H,Víctor García,14,10,5,4,9,14,5,5,0,4,0,0,1.8,3.5,4.75,5.774,6.438
03/01/25,Valencia,Real Madrid,1,2,A,1,0,H,César Soto,8,17,5,5,16,9,2,5,2,3,0,1,7.0,4.5,1.42,25.571,9.615
10/01/25,Vallecano,Celta,2,1,H,1,1,D,Guillermo Cuadra,8,23,5,7,18,9,3,3,2,3,0,1,2.75,3.1,2.7,9.783,15.158
11/01/25,Alaves,Girona,0,1,A,0,0,D,Mateo Busquets,11,3,2,1,16,11,6,3,1,4,0,0,2.75,3.1,2.75,10.179,10.706
11/01/25,Valladolid,Betis,1,0,H,0,0,D,Adri園 Cordero,12,14,1,3,21,10,1,8,2,4,0,0,4.5,3.5,1.83,10.577,7.741
11/01/25,Espanol,Leganes,1,1,D,1,1,D,Juan Martínez,15,14,5,6,15,19,8,4,2,2,0,1,2.1,3.0,4.0,13.143,9.615
11/01/25,Sevilla,Valencia,1,1,D,0,0,D,Francisco Hernández,15,5,5,1,16,8,10,1,1,2,0,0,2.0,3.3,4.0,7.862,17.0
12/01/25,Las Palmas,Getafe,1,2,A,0,0,D,Javier Alberola,15,12,7,3,14,17,4,5,2,3,0,0,2.45,2.9,3.3,6.0,10.0
12/01/25,Ath Madrid,Osasuna,1,0,H,0,0,D,Isidro Díaz de Mera,9,6,5,1,8,14,4,0,2,0,0,0,1.33,5.0,10.0,19.0,13.808
13/01/25,Sociedad,Villarreal,1,0,H,0,0,D,César Soto,6,15,3,5,17,6,3,7,4,2,0,0,2.0,3.3,4.0,6.138,17.062
17/01/25,Espanol,Valladolid,2,1,H,1,0,H,Ricardo de Burgos,12,11,4,4,13,16,1,7,2,2,0,0,1.75,3.4,5.25,18.5,13.733
18/01/25,Girona,Sevilla,1,2,A,1,0,H,Juan Martínez,7,14,4,6,6,15,7,4,0,4,0,0,1.91,3.5,4.0,10.6,14.304
18/01/25,Leganes,Ath Madrid,1,0,H,0,0,D,Mario Melero,9,19,3,4,16,6,2,9,1,3,0,0,7.0,4.0,1.5,19.857,21.333
18/01/25,Betis,Alaves,1,3,A,1,1,D,Alejandro Hernández,7,9,2,5,12,24,2,3,4,5,1,0,1.75,3.6,4.75,13.938,6.049
18/01/25,Getafe,Barcelona,1,1,D,1,1,D,Pablo González,10,21,4,5,9,9,2,10,3,2,0,0,6.5,4.2,1.5,15.636,2.944
19/01/25,Celta,Ath Bilbao,1,2,A,0,0,D,Miguel Ángel Ortiz Arias,3,14,1,6,14,6,3,4,0,0,0,0,2.8,3.2,2.6,11.364,13.552
19/01/25,Real Madrid,Las Palmas,4,1,H,3,1,H,Alejandro Quintero,26,6,13,2,11,13,8,2,0,1,0,1,1.14,7.5,17.0,5.486,26.417
19/01/25,Osasuna,Vallecano,1,1,D,0,1,A,Alejandro Muñíz,12,8,3,3,9,13,6,3,3,2,0,0,2.15,3.0,3.8,8.778,11.05
19/01/25,Valencia,Sociedad,1,0,H,1,0,H,Víctor García,7,9,2,3,10,12,4,7,3,4,0,0,3.1,3.0,2.55,13.714,5.591
20/01/25,Villarreal,Mallorca,4,0,H,4,0,H,José Luis Munuera,14,9,7,2,9,12,6,5,1,3,0,0,1.73,3.5,5.25,15.045,12.625
24/01/25,Las Palmas,Osasuna,1,1,D,0,0,D,Jesús Gil,16,16,7,4,14,17,4,2,7,8,1,0,2.5,3.1,3.0,14.4,13.733
25/01/25,Mallorca,Betis,0,1,A,0,0,D,Javier Alberola,16,8,3,3,12,18,4,4,2,2,1,0,2.25,3.0,3.5,9.071,5.97
25/01/25,Ath Madrid,Villarreal,1,1,D,0,1,A,Jose Maria Sánchez,20,11,8,1,10,14,5,6,4,2,0,0,1.7,4.0,4.75,9.192,15.19
25/01/25,Sevilla,Espanol,1,1,D,0,1,A,Adri園 Cordero,25,6,4,1,13,14,5,1,1,4,0,0,1.7,3.8,4.75,4.542,22.882
25/01/25,Valladolid,Real Madrid,0,3,A,0,1,A,Mateo Busquets,6,20,2,4,11,12,1,7,3,3,1,0,10.0,6.0,1.27,20.118,11.167
26/01/25,Vallecano,Girona,2,1,H,0,0,D,Isidro Díaz de Mera,17,12,7,5,19,9,4,1,3,1,0,0,2.75,2.9,2.88,7.31,12.292
26/01/25,Sociedad,Getafe,0,3,A,0,0,D,Guillermo Cuadra,13,13,4,4,11,15,5,2,3,6,0,0,1.75,3.4,5.5,6.867,5.483
26/01/25,Ath Bilbao,Leganes,0,0,D,0,0,D,Alejandro Hernández,29,5,3,2,10,8,16,1,1,1,0,0,1.38,5.0,7.5,5.87,15.077
26/01/25,Barcelona,Valencia,7,1,H,5,0,H,César Soto,22,7,11,2,10,12,14,4,0,1,0,0,1.22,7.5,10.0,6.0,16.63
27/01/25,Alaves,Celta,1,1,D,1,0,H,Francisco Hernández,3,5,1,2,15,14,3,4,2,3,0,0,2.63,3.0,3.0,9.148,9.517
31/01/25,Leganes,Vallecano,0,1,A,0,0,D,Alejandro Quintero,5,19,1,3,7,19,2,9,2,4,1,0,3.3,3.0,2.38,14.0,5.724
01/02/25,Getafe,Sevilla,0,0,D,0,0,D,Ricardo de Burgos,7,13,1,1,15,12,6,5,4,6,0,0,2.45,2.9,3.25,9.64,10.133
01/02/25,Villarreal,Valladolid,5,1,H,1,0,H,Isidro Díaz de Mera,22,8,8,2,9,14,3,6,1,2,0,0,1.22,7.0,10.0,10.25,13.45
01/02/25,Ath Madrid,Mallorca,2,0,H,1,0,H,Víctor García,17,10,5,1,9,14,10,4,2,3,0,0,1.4,4.33,8.5,14.588,15.188
01/02/25,Espanol,Real Madrid,1,0,H,0,0,D,Alejandro Muñíz,5,21,2,7,14,3,1,8,2,0,0,0,9.0,5.75,1.3,34.75,12.0
02/02/25,Barcelona,Alaves,1,0,H,0,0,D,José Luis Munuera,11,3,4,0,8,20,5,2,5,2,0,0,1.2,7.5,13.0,8.0,12.129
02/02/25,Valencia,Celta,2,1,H,1,0,H,Pablo González,8,3,5,2,9,17,5,2,1,2,0,0,2.3,3.1,3.25,23.143,8.586
02/02/25,Osasuna,Sociedad,2,1,H,1,0,H,Miguel Ángel Ortiz Arias,11,13,4,3,10,8,3,5,3,3,0,0,3.0,3.0,2.55,20.438,10.529
02/02/25,Betis,Ath Bilbao,2,2,D,2,1,H,Juan Martínez,10,12,6,4,10,20,3,7,3,1,0,0,2.9,3.3,2.45,8.067,6.75
03/02/25,Girona,Las Palmas,2,1,H,1,0,H,Mario Melero,12,10,4,2,12,12,11,3,2,2,0,0,1.6,4.2,5.0,12.227,13.15
07/02/25,Vallecano,Valladolid,1,0,H,0,0,D,Jesús Gil,20,8,6,3,11,15,4,2,2,2,0,0,1.5,4.1,7.0,5.636,15.947
08/02/25,Celta,Betis,3,2,H,0,2,A,Mateo Busquets,14,12,6,5,11,11,4,7,3,5,0,0,2.25,3.4,3.2,11.714,17.579
08/02/25,Ath Bilbao,Girona,3,0,H,2,0,H,Jose Maria Sánchez,23,3,8,1,7,12,11,2,0,4,0,0,1.65,4.0,5.0,14.0,15.615
08/02/25,Las Palmas,Villarreal,1,2,A,0,0,D,Francisco Hernández,20,9,4,4,12,12,6,5,6,3,0,0,4.75,3.9,1.7,11.85,14.111
08/02/25,Real Madrid,Ath Madrid,1,1,D,0,1,A,César Soto,23,10,9,1,14,13,6,1,1,3,0,0,1.85,3.6,4.2,12.957,22.692
09/02/25,Alaves,Getafe,0,1,A,0,1,A,Isidro Díaz de Mera,12,4,4,3,16,16,8,3,2,6,0,0,2.3,2.9,3.6,3.684,16.214
09/02/25,Valencia,Leganes,2,0,H,2,0,H,Guillermo Cuadra,18,12,4,4,14,9,9,3,1,1,0,0,1.73,3.4,5.5,13.55,6.833
09/02/25,Sociedad,Espanol,2,1,H,1,0,H,Javier Alberola,13,4,3,1,11,17,6,0,1,2,0,0,1.6,3.9,5.75,6.048,13.455
09/02/25,Sevilla,Barcelona,1,4,A,1,1,D,Alejandro Hernández,8,10,4,6,14,6,5,6,5,2,0,1,5.25,4.5,1.55,14.889,9.6
10/02/25,Mallorca,Osasuna,1,1,D,0,0,D,Adri園 Cordero,10,19,2,4,7,11,7,11,1,4,0,0,2.0,3.0,4.33,13.533,7.833
14/02/25,Girona,Getafe,1,2,A,0,1,A,Alejandro Quintero,14,10,4,6,11,23,3,3,2,3,1,0,1.95,3.25,4.33,3.857,10.4
15/02/25,Leganes,Alaves,3,3,D,2,1,H,Pablo González,8,16,3,7,18,15,3,2,4,5,1,0,3.1,2.9,2.6,12.438,8.857
15/02/25,Osasuna,Real Madrid,1,1,D,0,1,A,José Luis Munuera,11,17,4,6,16,7,6,2,3,1,0,1,5.75,4.1,1.57,13.7,22.444
15/02/25,Ath Madrid,Celta,1,1,D,0,0,D,Juan Martínez,9,11,3,4,8,18,2,7,3,5,1,0,1.39,4.5,8.0,22.333,7.348
15/02/25,Villarreal,Valencia,1,1,D,1,0,H,Ricardo de Burgos,13,12,4,3,6,17,4,5,0,5,0,0,1.5,4.5,5.5,16.81,14.8
16/02/25,Espanol,Ath Bilbao,1,1,D,0,0,D,Guillermo Cuadra,12,14,4,4,12,8,2,7,1,1,0,0,5.5,3.4,1.73,9.962,6.375
16/02/25,Valladolid,Sevilla,0,4,A,0,2,A,Javier Alberola,7,11,2,6,11,10,3,2,4,2,0,0,4.0,3.4,1.95,17.25,20.15
16/02/25,Mallorca,Las Palmas,3,1,H,3,0,H,Miguel Ángel Ortiz Arias,14,9,5,4,7,13,3,5,1,4,0,0,1.73,3.5,5.25,21.727,11.158
16/02/25,Betis,Sociedad,3,0,H,0,0,D,Jesús Gil,24,5,8,1,9,15,5,5,0,2,0,2,2.55,3.1,2.9,5.5,13.789
17/02/25,Barcelona,Vallecano,1,0,H,1,0,H,Mario Melero,14,9,5,4,11,9,4,5,2,3,0,0,1.22,7.0,11.0,8.72,16.591
21/02/25,Celta,Osasuna,1,0,H,0,0,D,Jose Maria Sánchez,12,18,5,1,11,13,5,4,1,0,0,0,1.67,3.75,5.25,19.882,13.19
22/02/25,Alaves,Espanol,0,1,A,0,0,D,Juan Pulido,15,9,5,2,13,17,7,0,2,2,0,0,1.8,3.25,5.25,6.455,11.895
22/02/25,Vallecano,Villarreal,0,1,A,0,0,D,Víctor García,10,10,5,5,15,12,3,5,1,4,1,0,2.88,3.5,2.38,8.786,9.96
22/02/25,Valencia,Ath Madrid,0,3,A,0,2,A,Mateo Busquets,18,11,2,3,18,16,7,0,1,3,0,0,4.2,3.4,1.91,11.065,12.524
22/02/25,Las Palmas,Barcelona,0,2,A,0,0,D,Adri園 Cordero,10,15,2,5,13,4,5,3,1,1,0,0,8.5,7.0,1.25,17.762,8.278
23/02/25,Ath Bilbao,Valladolid,7,1,H,4,0,H,César Soto,29,5,16,3,10,5,4,4,2,3,0,1,1.17,7.0,19.0,10.85,19.182
23/02/25,Real Madrid,Girona,2,0,H,1,0,H,Guillermo Cuadra,22,6,5,2,1,7,11,5,0,2,0,0,1.29,6.25,8.5,35.5,31.167
23/02/25,Getafe,Betis,1,2,A,0,1,A,Javier Alberola,10,13,4,6,17,20,2,5,3,0,1,1,2.6,3.1,2.9,6.4,5.633
23/02/25,Sociedad,Leganes,3,0,H,1,0,H,Francisco Hernández,12,8,5,2,13,13,3,3,3,3,0,0,1.55,3.75,7.0,9.708,12.0
24/02/25,Sevilla,Mallorca,1,1,D,1,0,H,Alejandro Muñíz,19,13,4,2,11,12,4,4,1,3,0,0,2.05,3.2,3.9,6.935,10.16
28/02/25,Valladolid,Las Palmas,1,1,D,0,1,A,Ricardo de Burgos,23,4,7,3,11,8,13,4,2,1,0,1,3.1,3.2,2.4,6.944,21.5
01/03/25,Girona,Celta,2,2,D,1,1,D,Miguel Ángel Ortiz Arias,9,10,6,6,8,17,4,2,0,0,0,0,2.2,3.5,3.25,13.783,12.917
01/03/25,Vallecano,Sevilla,1,1,D,0,0,D,Pablo González,20,10,8,5,14,9,6,6,1,0,0,0,2.3,3.2,3.3,5.032,16.316
01/03/25,Betis,Real Madrid,2,1,H,1,1,D,Alejandro Hernández,18,9,3,2,17,12,9,2,3,4,0,0,4.33,4.0,1.73,7.949,10.048
01/03/25,Ath Madrid,Ath Bilbao,1,0,H,0,0,D,Jesús Gil,12,15,4,3,7,8,6,2,2,3,0,0,2.05,3.5,3.6,9.5,13.875
02/03/25,Leganes,Getafe,1,0,H,0,0,D,Alejandro Muñíz,5,9,1,0,15,15,2,6,1,1,0,0,3.1,2.88,2.6,4.667,8.586
02/03/25,Barcelona,Sociedad,4,0,H,2,0,H,Alejandro Quintero,33,0,10,0,15,6,12,0,0,0,0,1,1.25,5.75,12.0,4.212,24.444
02/03/25,Mallorca,Alaves,1,1,D,1,0,H,César Soto,15,19,4,7,20,14,3,9,0,2,0,0,2.25,3.1,3.5,7.538,7.36
02/03/25,Osasuna,Valencia,3,3,D,3,2,H,Mario Melero,12,12,5,5,10,7,3,3,2,1,0,0,2.3,3.2,3.3,10.682,15.467
08/03/25,Celta,Leganes,2,1,H,2,1,H,Isidro Díaz de Mera,7,12,4,6,10,9,2,5,3,2,0,0,1.55,3.8,7.0,10.458,15.192
08/03/25,Alaves,Villarreal,1,0,H,1,0,H,Miguel Ángel Ortiz Arias,5,24,3,2,11,13,1,6,3,1,2,0,3.1,3.25,2.38,15.529,4.524
08/03/25,Valencia,Valladolid,2,1,H,1,1,D,Juan Pulido,17,11,4,4,11,10,5,4,1,3,0,0,1.38,4.5,9.0,8.0,17.929
09/03/25,Getafe,Ath Madrid,2,1,H,0,0,D,Guillermo Cuadra,11,4,3,2,10,14,4,4,6,2,0,1,4.5,3.1,1.95,20.941,5.917
09/03/25,Real Madrid,Vallecano,2,1,H,2,1,H,Francisco Hernández,10,20,5,6,12,17,4,6,3,1,0,0,1.29,5.75,9.5,13.214,12.739
09/03/25,Ath Bilbao,Mallorca,1,1,D,0,0,D,Alejandro Hernández,8,9,2,2,6,13,3,3,1,3,0,0,1.62,3.7,6.0,19.455,9.75
09/03/25,Betis,Las Palmas,1,0,H,0,0,D,Jose Maria Sánchez,14,8,6,1,12,14,11,1,2,8,0,1,1.42,4.5,7.5,6.364,17.526
09/03/25,Sociedad,Sevilla,0,1,A,0,0,D,Víctor García,7,9,2,4,14,12,6,3,2,1,0,0,2.2,3.2,3.5,7.833,24.75
10/03/25,Espanol,Girona,1,1,D,0,0,D,Adri園 Cordero,7,18,4,4,11,13,4,9,3,3,0,0,3.1,3.2,2.4,26.583,6.538
14/03/25,Las Palmas,Alaves,2,2,D,0,1,A,Mario Melero,14,9,7,3,10,22,4,5,5,5,0,0,2.88,3.0,2.75,7.4,10.25
15/03/25,Valladolid,Celta,0,1,A,0,0,D,Víctor García,5,10,2,1,9,15,3,4,3,3,0,0,5.0,3.8,1.63,21.733,9.08
15/03/25,Mallorca,Espanol,2,1,H,0,0,D,Alejandro Quintero,20,2,7,0,10,12,6,2,0,2,0,0,1.77,3.3,5.0,8.824,17.643
15/03/25,Villarreal,Real Madrid,1,2,A,1,2,A,Jesús Gil,23,9,10,5,17,3,11,4,2,1,0,0,3.1,3.75,2.15,8.658,15.667
15/03/25,Girona,Valencia,1,1,D,0,0,D,José Luis Munuera,14,12,4,2,12,5,9,4,2,1,0,0,1.92,3.5,3.9,10.16,30.0
16/03/25,Leganes,Betis,2,3,A,2,0,H,César Soto,10,21,4,6,16,5,3,7,2,1,0,0,3.8,3.3,2.05,12.955,13.462
16/03/25,Sevilla,Ath Bilbao,0,1,A,0,0,D,Juan Pulido,11,9,4,4,13,12,4,6,4,2,0,0,2.9,3.2,2.5,11.467,14.083
16/03/25,Osasuna,Getafe,1,2,A,1,0,H,Alejandro Hernández,12,7,4,4,19,15,3,2,2,3,0,1,2.25,2.88,3.8,5.0,14.158
16/03/25,Vallecano,Sociedad,2,2,D,0,1,A,Alejandro Muñíz,10,8,5,4,16,9,4,4,3,2,0,0,2.5,3.0,3.1,6.115,12.0
16/03/25,Ath Madrid,Barcelona,2,4,A,1,0,H,Ricardo de Burgos,7,13,2,6,10,11,6,6,1,3,0,0,3.1,3.6,2.2,17.267,5.333
27/03/25,Barcelona,Osasuna,3,0,H,2,0,H,Mateo Busquets,19,4,5,0,7,14,8,4,1,3,0,0,1.29,7.0,7.0,7.0,12.364
29/03/25,Sociedad,Valladolid,2,1,H,1,0,H,Adri園 Cordero,12,12,2,5,20,10,3,6,2,3,0,0,1.33,4.75,11.0,5.971,17.0
29/03/25,Espanol,Ath Madrid,1,1,D,0,1,A,Javier Alberola,8,13,1,2,12,14,4,3,2,1,0,0,5.5,3.75,1.62,14.75,11.35
29/03/25,Alaves,Vallecano,0,2,A,0,1,A,José Luis Munuera,12,11,4,5,14,12,8,5,3,5,0,0,2.15,2.9,4.1,6.407,9.056
29/03/25,Real Madrid,Leganes,3,2,H,1,2,A,Pablo González,24,10,10,4,9,13,8,3,1,4,0,0,1.14,8.0,17.0,7.706,30.3
30/03/25,Getafe,Villarreal,1,2,A,1,2,A,Isidro Díaz de Mera,11,9,4,3,16,21,3,1,1,4,0,0,3.25,3.1,2.35,7.407,6.333
30/03/25,Barcelona,Girona,4,1,H,1,0,H,Juan Pulido,21,4,9,2,8,11,10,2,0,1,0,0,1.25,6.5,10.0,7.12,12.083
30/03/25,Ath Bilbao,Osasuna,0,0,D,0,0,D,Guillermo Cuadra,11,5,5,2,12,12,3,4,1,1,0,0,1.45,4.1,7.0,6.31,18.733
30/03/25,Valencia,Mallorca,1,0,H,0,0,D,Francisco Hernández,8,8,2,2,16,15,4,5,5,5,0,0,2.15,3.1,3.75,9.333,6.161
30/03/25,Betis,Sevilla,2,1,H,2,1,H,Mateo Busquets,11,6,3,2,10,22,2,2,4,4,0,0,1.83,3.5,4.33,8.893,8.382
31/03/25,Celta,Las Palmas,1,1,D,1,0,H,Juan Martínez,19,4,7,2,17,5,4,2,3,0,0,0,1.57,4.1,5.5,8.414,44.625
04/04/25,Vallecano,Espanol,0,4,A,0,2,A,Alejandro Hernández,16,15,5,7,8,10,8,4,2,2,0,0,1.65,3.5,6.0,7.2,16.941
05/04/25,Girona,Alaves,0,1,A,0,0,D,Alejandro Muñíz,11,14,6,3,9,16,1,5,1,4,0,0,2.05,3.4,3.6,10.5,8.417
05/04/25,Real Madrid,Valencia,1,2,A,0,1,A,Guillermo Cuadra,21,10,9,2,10,13,9,4,0,4,0,0,1.3,5.75,8.5,5.267,18.611
05/04/25,Mallorca,Celta,1,2,A,1,0,H,Ricardo de Burgos,7,10,2,4,9,11,4,2,3,0,0,0,2.63,3.2,2.8,15.95,11.0
05/04/25,Barcelona,Betis,1,1,D,1,1,D,Jesús Gil,13,6,5,2,16,12,9,3,2,1,0,0,1.36,5.5,7.0,4.71,41.2
06/04/25,Las Palmas,Sociedad,1,3,A,0,1,A,Miguel Ángel Ortiz Arias,13,13,5,8,7,10,5,4,0,2,0,0,3.2,3.2,2.35,7.714,16.583
06/04/25,Sevilla,Ath Madrid,1,2,A,1,1,D,César Soto,11,13,6,5,14,12,7,7,1,4,0,0,3.5,3.2,2.2,13.125,11.174
06/04/25,Valladolid,Getafe,0,4,A,0,3,A,Alejandro Quintero,5,16,0,9,11,17,3,4,3,1,1,0,4.75,3.1,1.9,12.389,12.417
06/04/25,Villarreal,Ath Bilbao,0,0,D,0,0,D,Mario Melero,12,11,4,2,9,13,6,5,0,1,1,0,2.2,3.3,3.25,10.045,13.25
07/04/25,Leganes,Osasuna,1,1,D,0,0,D,Víctor García,13,14,7,6,18,14,4,8,3,3,0,0,2.7,3.1,2.75,9.2,14.188
11/04/25,Valencia,Sevilla,1,0,H,1,0,H,Jose Maria Sánchez,8,12,6,5,10,18,3,3,3,2,0,0,2.3,3.1,3.4,12.056,9.56
12/04/25,Sociedad,Mallorca,0,2,A,0,1,A,José Luis Munuera,15,7,4,3,11,12,8,2,3,1,0,0,1.75,3.4,5.5,4.935,22.846
12/04/25,Getafe,Las Palmas,1,3,A,1,0,H,Javier Alberola,11,10,6,5,14,15,3,2,0,2,1,0,1.75,3.3,5.5,11.2,8.167
12/04/25,Celta,Espanol,0,2,A,0,1,A,Mateo Busquets,16,5,6,3,14,10,13,5,2,2,0,0,1.62,3.7,6.0,7.893,24.727
12/04/25,Leganes,Barcelona,0,1,A,0,0,D,Francisco Hernández,6,12,1,3,10,4,4,8,2,1,0,0,8.5,6.0,1.3,15.789,9.526
13/04/25,Osasuna,Girona,2,1,H,1,0,H,Pablo González,13,18,6,8,17,15,4,4,2,0,0,0,2.45,3.2,3.1,16.8,6.55
13/04/25,Alaves,Real Madrid,0,1,A,0,1,A,César Soto,13,11,6,4,21,12,4,4,4,4,1,1,5.25,4.1,1.62,5.732,14.333
13/04/25,Betis,Villarreal,1,2,A,1,1,D,Juan Pulido,24,8,5,2,4,13,5,5,0,4,0,0,2.35,3.3,3.1,11.143,12.429
13/04/25,Ath Bilbao,Vallecano,3,1,H,0,1,A,Adri園 Cordero,13,11,4,3,12,7,7,1,4,3,0,0,1.75,3.4,5.5,7.926,12.474
14/04/25,Ath Madrid,Valladolid,4,2,H,2,1,H,Isidro Díaz de Mera,24,6,9,3,11,8,5,1,1,1,0,0,1.14,8.0,19.0,12.207,32.667
18/04/25,Espanol,Getafe,1,0,H,1,0,H,Ricardo de Burgos,9,9,3,4,12,15,6,8,0,2,0,1,2.88,2.63,3.0,3.81,11.545
19/04/25,Vallecano,Valencia,1,1,D,1,0,H,Alejandro Quintero,11,10,4,3,18,13,5,2,3,1,0,0,2.25,3.0,3.4,6.7,10.955
19/04/25,Barcelona,Celta,4,3,H,1,1,D,Mario Melero,18,11,6,8,10,13,4,1,2,2,0,0,1.3,5.75,8.0,6.704,14.696
19/04/25,Mallorca,Leganes,0,0,D,0,0,D,Alejandro Muñíz,11,15,1,1,17,15,4,4,2,1,0,0,1.85,3.1,5.0,7.333,8.185
19/04/25,Las Palmas,Ath Madrid,1,0,H,0,0,D,Víctor García,8,7,2,2,13,13,4,4,3,1,0,0,5.75,4.2,1.55,14.24,11.316
20/04/25,Valladolid,Osasuna,2,3,A,0,2,A,Jesús Gil,12,11,5,6,12,17,5,2,2,0,0,0,4.5,3.4,1.83,15.778,10.774
20/04/25,Villarreal,Sociedad,2,2,D,1,1,D,Guillermo Cuadra,20,4,5,4,12,12,10,4,5,1,0,0,1.7,3.7,5.0,16.0,16.312
20/04/25,Sevilla,Alaves,1,1,D,1,1,D,Miguel Ángel Ortiz Arias,10,11,2,3,10,11,3,6,2,2,0,0,2.0,3.1,4.2,10.273,8.455
20/04/25,Real Madrid,Ath Bilbao,1,0,H,0,0,D,Juan Martínez,22,3,7,1,7,15,14,1,1,2,0,0,1.65,3.9,5.25,6.105,22.438
21/04/25,Girona,Betis,1,3,A,0,3,A,Alejandro Hernández,11,17,5,9,13,11,8,9,3,2,0,0,2.88,3.3,2.45,11.056,24.692
22/04/25,Valencia,Espanol,1,1,D,0,1,A,Juan Pulido,16,8,7,3,7,7,6,4,2,1,0,0,1.95,3.3,4.1,11.0,18.474
22/04/25,Barcelona,Mallorca,1,0,H,0,0,D,Miguel Ángel Ortiz Arias,40,4,13,0,10,7,13,2,0,1,0,0,1.2,7.0,13.0,3.152,17.9
23/04/25,Ath Bilbao,Las Palmas,1,0,H,1,0,H,Isidro Díaz de Mera,13,10,4,2,13,9,3,3,1,3,0,0,1.36,5.25,7.0,11.24,12.789
23/04/25,Celta,Villarreal,3,0,H,1,0,H,Javier Alberola,21,4,9,1,16,10,6,3,2,1,0,1,2.5,3.4,2.8,9.88,18.467
23/04/25,Alaves,Sociedad,1,0,H,0,0,D,Mateo Busquets,10,6,1,0,17,17,6,6,4,5,0,0,2.35,3.0,3.4,6.535,6.941
23/04/25,Getafe,Real Madrid,0,1,A,0,1,A,Jose Maria Sánchez,20,14,6,7,15,7,4,4,3,1,0,0,4.75,3.6,1.75,13.115,10.357
24/04/25,Leganes,Girona,1,1,D,0,0,D,José Luis Munuera,7,8,1,3,16,18,4,5,4,2,1,0,2.75,3.1,2.75,15.6,7.706
24/04/25,Osasuna,Sevilla,1,0,H,1,0,H,Adri園 Cordero,9,12,2,3,14,13,4,4,4,2,0,1,2.5,3.0,3.2,11.059,24.5
24/04/25,Ath Madrid,Vallecano,3,0,H,2,0,H,Pablo González,10,12,5,5,8,15,6,3,0,2,0,0,1.53,4.0,6.5,19.765,8.862
24/04/25,Betis,Valladolid,5,1,H,1,1,D,Francisco Hernández,16,10,6,5,7,7,4,4,1,0,0,0,1.2,7.0,13.0,6.185,16.684
27/04/25,Villarreal,Espanol,1,0,H,0,0,D,José Luis Munuera,14,12,5,1,19,11,8,6,4,0,0,0,1.44,5.0,6.25,10.577,18.0
02/05/25,Vallecano,Getafe,1,0,H,1,0,H,Víctor García,13,12,8,1,12,13,7,3,3,2,0,1,2.38,3.0,3.4,5.625,8.231
03/05/25,Alaves,Ath Madrid,0,0,D,0,0,D,Juan Martínez,8,9,2,2,18,13,3,5,3,2,0,0,3.7,3.1,2.15,8.588,4.524
