Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,Home_PPDA,Away_PPDA
30/04/22,Valencia,Levante,1,1,D,1,0,H,Jorge Figueroa,6,24,1,6,11,21,1,7,4,3,1,0,2.2,3.5,3.2,16.6,4.045
30/04/22,Ath Bilbao,Ath Madrid,2,0,H,1,0,H,Antonio Matéu Lahoz,11,9,4,3,18,15,5,3,3,3,0,0,3.0,3.0,2.55,9.156,9.9
01/05/22,Elche,Osasuna,1,1,D,0,0,D,Carlos del Cerro,11,9,4,3,13,18,7,4,4,2,0,0,2.8,3.2,2.7,9.562,8.071
01/05/22,Granada,Celta,1,1,D,0,0,D,Juan Martínez,15,13,6,6,11,13,5,4,1,3,0,0,2.8,3.2,2.62,6.774,6.312
01/05/22,Vallecano,Sociedad,1,1,D,0,1,A,Alejandro Muñíz,13,8,7,3,15,7,8,5,2,1,0,0,3.3,3.1,2.37,10.741,18.5
01/05/22,Barcelona,Mallorca,2,1,H,1,0,H,Pablo González,17,6,5,2,13,12,5,2,2,3,0,0,1.3,5.5,9.0,5.607,19.882
02/05/22,Getafe,Betis,0,0,D,0,0,D,Adrián Cordero,13,9,2,4,13,13,2,4,1,1,0,0,2.75,3.1,2.7,15.609,5.48
06/05/22,Levante,Sociedad,2,1,H,0,0,D,Hsu Jason,16,21,7,6,10,11,7,6,2,3,0,0,3.3,3.6,2.1,11.037,5.414
07/05/22,Mallorca,Granada,2,6,A,1,1,D,Ricardo de Burgos,18,14,8,7,11,13,5,5,3,2,0,0,1.95,3.5,4.0,10.917,7.778
07/05/22,Ath Bilbao,Valencia,0,0,D,0,0,D,Isidro Díaz de Mera,10,4,5,1,13,22,4,2,4,4,0,1,1.55,4.0,6.5,4.071,10.182
07/05/22,Cadiz,Elche,3,0,H,0,0,D,Alejandro Hernández,17,4,7,2,18,13,8,1,1,0,0,1,1.7,3.75,5.0,6.613,25.6
07/05/22,Celta,Alaves,4,0,H,2,0,H,Guillermo Cuadra,15,3,7,1,7,7,7,1,1,3,0,1,1.9,3.4,4.33,8.348,21.1
07/05/22,Betis,Barcelona,1,2,A,0,0,D,Antonio Matéu Lahoz,14,11,5,5,16,18,4,8,1,2,0,0,3.0,3.6,2.25,12.708,7.821
08/05/22,Getafe,Vallecano,0,0,D,0,0,D,Mario Melero,12,12,6,1,20,14,4,5,3,4,0,0,2.05,3.1,4.2,8.486,8.909
08/05/22,Villarreal,Sevilla,1,1,D,0,0,D,Jesús Gil,14,7,6,2,14,15,4,2,3,0,0,0,2.3,3.3,3.1,11.842,11.81
08/05/22,Espanol,Osasuna,1,1,D,0,1,A,Santiago Jaime,12,12,3,5,6,15,6,6,1,3,0,0,2.3,3.3,3.2,23.273,9.607
08/05/22,Ath Madrid,Real Madrid,1,0,H,1,0,H,César Soto,16,15,2,6,17,7,4,6,2,4,0,0,2.1,3.5,3.5,12.107,19.833
10/05/22,Valencia,Betis,0,3,A,0,0,D,Carlos del Cerro,19,9,5,5,17,11,7,3,1,3,0,0,3.1,3.4,2.2,9.357,6.944
10/05/22,Granada,Ath Bilbao,1,0,H,1,0,H,José Sánchez,12,8,2,1,20,11,2,7,4,2,0,1,3.2,3.3,2.25,5.515,9.818
10/05/22,Barcelona,Celta,3,1,H,2,0,H,Miguel Ángel Ortiz Arias,10,13,4,5,18,6,2,8,3,0,0,1,1.44,5.0,6.0,7.184,13.565
11/05/22,Alaves,Espanol,2,1,H,1,1,D,Valentín Pizarro,27,5,9,3,11,15,12,3,3,3,0,1,2.1,3.4,3.5,12.333,20.429
11/05/22,Osasuna,Getafe,1,1,D,1,1,D,Alejandro Muñíz,12,6,1,0,10,17,7,2,2,4,0,1,2.7,2.9,3.0,6.067,13.667
11/05/22,Sevilla,Mallorca,0,0,D,0,0,D,Alejandro Hernández,18,10,4,2,11,18,6,3,4,6,0,0,1.61,4.0,5.5,6.0,14.429
11/05/22,Elche,Ath Madrid,0,2,A,0,1,A,Pablo González,9,11,0,6,16,7,6,3,2,2,0,0,6.0,3.6,1.65,10.308,13.952
12/05/22,Sociedad,Cadiz,3,0,H,1,0,H,Juan Martínez,13,14,7,1,13,11,2,12,4,2,0,0,1.66,3.6,5.5,9.458,13.056
12/05/22,Vallecano,Villarreal,1,5,A,1,4,A,Isidro Díaz de Mera,17,11,3,8,13,10,9,3,5,2,0,0,4.2,3.8,1.8,6.258,12.579
12/05/22,Real Madrid,Levante,6,0,H,4,0,H,Adrián Cordero,27,16,16,1,8,6,6,6,2,1,0,0,1.45,5.25,5.5,17.062,23.0
14/05/22,Espanol,Valencia,1,1,D,1,1,D,Alejandro Muñíz,5,18,3,5,18,15,2,3,4,1,0,0,2.5,3.4,2.8,10.0,6.524
15/05/22,Ath Bilbao,Osasuna,2,0,H,1,0,H,Jorge Figueroa,14,8,8,1,6,14,10,6,0,0,0,0,1.53,4.2,6.0,19.312,7.962
15/05/22,Ath Madrid,Sevilla,1,1,D,1,0,H,José Sánchez,12,8,3,4,14,18,4,5,2,5,0,0,2.25,3.0,3.6,11.111,10.833
15/05/22,Betis,Granada,2,0,H,1,0,H,Ricardo de Burgos,11,14,4,4,11,17,4,9,0,1,0,0,1.5,4.33,6.0,8.875,11.767
15/05/22,Cadiz,Real Madrid,1,1,D,1,1,D,Antonio Matéu Lahoz,21,16,7,7,13,11,10,2,7,2,0,0,3.3,3.3,2.2,15.12,9.471
15/05/22,Celta,Elche,1,0,H,1,0,H,Mario Melero,14,10,5,1,11,12,7,5,2,2,0,0,1.65,3.8,5.5,7.273,8.556
15/05/22,Getafe,Barcelona,0,0,D,0,0,D,Jesús Gil,9,5,3,1,9,8,5,5,1,2,0,0,3.75,3.25,2.1,32.895,21.5
15/05/22,Levante,Alaves,3,1,H,0,1,A,Guillermo Cuadra,15,6,5,2,19,10,3,4,8,6,0,0,2.8,3.8,2.25,4.217,13.524
15/05/22,Mallorca,Vallecano,2,1,H,1,0,H,José Luis Munuera,12,11,5,4,13,8,5,3,1,0,0,0,1.57,3.8,6.5,14.059,13.533
15/05/22,Villarreal,Sociedad,1,2,A,1,0,H,Pablo González,10,11,4,6,12,16,4,3,4,2,0,0,2.1,3.6,3.3,11.611,6.778
20/05/22,Real Madrid,Betis,0,0,D,0,0,D,Santiago Jaime,17,11,3,2,7,12,8,5,0,0,0,0,1.65,4.5,4.33,13.957,15.333
20/05/22,Vallecano,Levante,2,4,A,1,3,A,Mario Melero,19,14,8,7,8,12,7,3,0,3,0,0,1.85,4.0,3.8,6.885,9.87
21/05/22,Valencia,Celta,2,0,H,1,0,H,Adrián Cordero,10,9,3,3,22,19,3,3,3,3,0,0,2.75,3.3,2.62,6.111,5.24
22/05/22,Elche,Getafe,3,1,H,1,1,D,Guillermo Cuadra,19,7,9,2,11,9,8,3,2,2,0,0,3.1,2.87,2.62,10.792,21.467
22/05/22,Alaves,Cadiz,0,1,A,0,0,D,José Sánchez,9,13,2,6,11,13,4,4,0,1,0,0,4.2,3.7,1.83,11.737,8.731
22/05/22,Granada,Espanol,0,0,D,0,0,D,Alejandro Hernández,15,10,5,5,9,12,7,3,1,0,0,0,1.44,4.33,7.5,17.0,9.933
22/05/22,Osasuna,Mallorca,0,2,A,0,0,D,César Soto,11,14,1,6,8,14,5,7,2,2,0,0,3.3,3.4,2.2,7.167,19.231
22/05/22,Barcelona,Villarreal,0,2,A,0,1,A,José Luis Munuera,14,4,3,3,12,7,12,1,3,1,0,0,2.1,4.0,3.0,7.28,36.111
22/05/22,Sevilla,Ath Bilbao,1,0,H,0,0,D,Carlos del Cerro,13,9,3,1,13,12,5,0,3,3,0,0,2.5,3.3,2.87,16.636,12.097
22/05/22,Sociedad,Ath Madrid,1,2,A,0,0,D,Jesús Gil,12,6,3,5,16,11,3,2,4,2,0,0,2.62,3.3,2.7,5.375,12.1
