Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,Home_PPDA,Away_PPDA
15/12/19,Valencia,Real Madrid,1,1,D,0,0,D,José Sánchez,9,19,6,6,11,15,1,2,1,2,0,0,3.8,3.8,1.9,26.071,10.727
18/12/19,Barcelona,Real Madrid,0,0,D,0,0,D,Alejandro Hernández,9,17,2,4,5,17,2,6,3,5,0,0,1.72,4.2,4.33,16.176,11.029
20/12/19,Eibar,Granada,3,0,H,2,0,H,Pablo González,21,12,7,1,17,13,5,5,3,3,0,0,2.1,3.25,3.8,5.364,4.0
21/12/19,Mallorca,Sevilla,0,2,A,0,1,A,Jesús Gil,8,13,1,6,15,12,3,6,6,3,0,0,5.0,4.0,1.66,7.22,5.792
21/12/19,Barcelona,Alaves,4,1,H,2,0,H,Mario Melero,8,5,4,3,10,11,3,4,2,4,0,0,1.12,9.0,21.0,6.643,21.952
21/12/19,Villarreal,Getafe,1,0,H,0,0,D,Santiago Jaime,11,7,4,0,8,18,2,5,2,5,0,1,2.2,3.25,3.5,7.143,11.96
21/12/19,Valladolid,Valencia,1,1,D,0,0,D,Valentín Pizarro,14,5,6,2,10,12,5,4,0,3,0,0,3.5,3.4,2.15,11.56,13.75
22/12/19,Leganes,Espanol,2,0,H,1,0,H,Hsu Jason,11,9,5,3,11,15,1,5,1,6,0,0,2.1,3.1,3.9,8.545,3.826
22/12/19,Osasuna,Sociedad,3,4,A,1,3,A,David Medié,19,13,7,7,11,12,8,3,6,2,1,0,2.8,3.4,2.5,11.2,10.0
22/12/19,Betis,Ath Madrid,1,2,A,0,0,D,Daniel Ask,15,8,2,5,11,14,5,3,4,3,0,0,3.8,3.3,2.1,7.211,12.571
22/12/19,Levante,Celta,3,1,H,0,1,A,Eduardo Prieto,13,12,7,5,8,15,8,7,3,6,0,0,2.62,3.4,2.62,12.941,7.0
22/12/19,Real Madrid,Ath Bilbao,0,0,D,0,0,D,Adrián Cordero,20,8,8,2,8,14,6,4,1,0,0,0,1.33,5.25,8.0,10.222,16.174
03/01/20,Valladolid,Leganes,2,2,D,1,2,A,Juan Martínez,14,12,5,5,16,13,4,3,3,2,0,0,2.7,2.87,3.0,4.667,12.038
03/01/20,Sevilla,Ath Bilbao,1,1,D,0,1,A,José González,9,6,2,1,16,20,9,1,2,4,0,0,1.61,3.75,6.0,9.158,10.767
04/01/20,Valencia,Eibar,1,0,H,1,0,H,Alejandro Hernández,9,10,1,3,13,20,6,5,1,3,0,1,1.61,3.9,5.5,10.778,8.594
04/01/20,Getafe,Real Madrid,0,3,A,0,1,A,José Luis Munuera,15,10,4,8,20,14,7,4,3,2,0,0,4.2,3.6,1.85,8.226,6.875
04/01/20,Ath Madrid,Levante,2,1,H,2,1,H,Ricardo de Burgos,17,6,8,3,9,10,5,5,1,3,0,0,1.25,5.75,12.0,11.478,10.111
04/01/20,Espanol,Barcelona,2,2,D,1,0,H,Carlos del Cerro,8,14,3,7,17,11,4,5,2,2,0,1,6.5,4.75,1.45,14.897,8.278
05/01/20,Granada,Mallorca,1,0,H,1,0,H,César Soto,7,17,4,5,23,11,3,4,5,1,0,0,1.95,3.4,4.2,6.706,12.385
05/01/20,Sociedad,Villarreal,1,2,A,1,0,H,José Sánchez,10,14,2,2,16,14,7,2,5,4,0,0,1.85,3.9,3.9,8.435,10.933
05/01/20,Alaves,Betis,1,1,D,1,0,H,Antonio Matéu Lahoz,6,10,1,3,18,15,3,6,7,3,0,1,2.6,3.25,2.8,8.432,5.667
05/01/20,Celta,Osasuna,1,1,D,0,0,D,Guillermo Cuadra,20,8,7,1,14,19,6,1,4,3,0,0,2.05,3.4,3.75,6.591,8.939
17/01/20,Leganes,Getafe,0,3,A,0,3,A,Daniel Ask,8,8,2,4,22,18,4,4,6,4,0,0,3.0,2.87,2.7,3.545,7.481
18/01/20,Levante,Alaves,0,1,A,0,0,D,Guillermo Cuadra,20,14,3,6,12,20,7,6,2,4,0,0,2.05,3.4,3.75,6.5,6.938
18/01/20,Real Madrid,Sevilla,2,1,H,0,0,D,Juan Martínez,13,8,4,3,17,12,2,4,3,1,0,0,1.6,4.33,5.25,9.114,15.158
18/01/20,Osasuna,Valladolid,0,0,D,0,0,D,Hsu Jason,21,5,5,3,16,10,9,1,2,2,0,0,1.8,3.4,5.0,7.95,10.381
18/01/20,Eibar,Ath Madrid,2,0,H,1,0,H,Jesús Gil,9,12,4,4,16,14,6,7,1,2,0,0,5.25,3.3,1.8,12.13,5.708
19/01/20,Mallorca,Valencia,4,1,H,3,0,H,Mario Melero,13,8,6,1,18,11,1,6,4,4,0,1,3.75,3.4,2.05,13.348,8.905
19/01/20,Betis,Sociedad,3,0,H,2,0,H,Adrián Cordero,14,7,6,0,8,10,6,2,3,1,0,0,2.5,3.4,2.8,11.222,8.654
19/01/20,Villarreal,Espanol,1,2,A,0,1,A,Pablo González,21,16,5,5,15,18,4,4,1,3,0,1,1.65,3.8,5.75,4.393,13.818
19/01/20,Ath Bilbao,Celta,1,1,D,0,0,D,David Medié,22,7,6,3,18,12,13,0,4,3,0,0,1.95,3.25,4.5,5.655,19.267
19/01/20,Barcelona,Granada,1,0,H,0,0,D,Valentín Pizarro,18,5,6,1,11,17,7,0,0,4,0,1,1.16,7.5,17.0,3.5,22.583
24/01/20,Osasuna,Levante,2,0,H,0,0,D,César Soto,15,6,3,2,18,11,5,5,3,3,0,0,1.66,4.0,4.75,4.108,7.138
25/01/20,Espanol,Ath Bilbao,1,1,D,0,1,A,José Sánchez,9,11,3,3,14,14,2,3,3,1,0,0,2.5,2.9,3.25,10.389,9.4
25/01/20,Valencia,Barcelona,2,0,H,0,0,D,Jesús Gil,8,14,6,5,13,16,2,0,1,3,0,0,5.0,4.33,1.61,37.091,8.81
25/01/20,Alaves,Villarreal,1,2,A,0,1,A,José Luis Munuera,12,11,6,6,10,12,7,4,2,1,0,0,2.8,3.25,2.55,9.783,13.158
25/01/20,Sevilla,Granada,2,0,H,2,0,H,Alejandro Hernández,12,8,4,1,13,18,3,6,4,1,0,0,1.36,4.75,9.5,8.591,7.45
26/01/20,Ath Madrid,Leganes,0,0,D,0,0,D,Antonio Matéu Lahoz,14,10,3,4,10,19,7,6,2,6,0,1,1.44,4.0,9.0,7.56,8.821
26/01/20,Celta,Eibar,0,0,D,0,0,D,José González,18,5,5,3,9,16,6,3,1,0,0,0,2.0,3.4,3.8,6.824,10.774
26/01/20,Getafe,Betis,1,0,H,0,0,D,Eduardo Prieto,7,8,3,1,19,12,8,4,2,4,0,1,2.05,3.3,3.8,10.409,7.444
26/01/20,Sociedad,Mallorca,3,0,H,0,0,D,Santiago Jaime,14,8,5,4,15,7,7,3,0,2,0,0,1.45,4.33,7.5,4.906,18.619
26/01/20,Valladolid,Real Madrid,0,1,A,0,0,D,Ricardo de Burgos,4,12,0,3,7,11,3,5,1,3,0,0,7.5,4.5,1.44,18.111,5.914
01/02/20,Granada,Espanol,2,1,H,1,1,D,Guillermo Cuadra,8,22,2,4,15,17,3,9,3,3,0,0,2.7,3.1,2.8,5.548,5.833
01/02/20,Real Madrid,Ath Madrid,1,0,H,0,0,D,Daniel Ask,16,4,5,1,18,11,5,6,2,3,0,0,1.8,3.5,4.75,6.188,12.129
01/02/20,Mallorca,Valladolid,0,1,A,0,0,D,David Medié,16,15,4,7,11,10,8,5,4,1,0,0,2.25,3.25,3.4,9.05,11.273
01/02/20,Valencia,Celta,1,0,H,0,0,D,Pablo González,9,11,5,4,14,20,4,7,6,3,0,0,1.8,3.6,4.5,11.905,12.174
02/02/20,Leganes,Sociedad,2,1,H,0,1,A,Mario Melero,12,2,5,1,24,19,3,1,4,3,0,0,2.9,3.1,2.6,7.278,5.538
02/02/20,Eibar,Betis,1,1,D,1,1,D,Juan Martínez,8,14,3,6,15,16,2,7,2,2,0,0,2.5,3.4,2.8,8.667,4.375
02/02/20,Ath Bilbao,Getafe,0,2,A,0,1,A,Hsu Jason,8,9,2,3,11,19,5,4,2,5,0,0,2.55,2.8,3.3,5.818,12.231
02/02/20,Sevilla,Alaves,1,1,D,0,0,D,Carlos del Cerro,14,4,3,3,13,12,6,1,2,1,0,0,1.36,5.0,8.5,3.357,19.35
02/02/20,Villarreal,Osasuna,3,1,H,1,0,H,Valentín Pizarro,9,17,4,5,19,15,4,6,3,2,0,0,1.75,4.0,4.33,7.556,8.964
02/02/20,Barcelona,Levante,2,1,H,2,0,H,Adrián Cordero,23,10,9,5,6,10,8,3,2,0,0,0,1.14,9.0,15.0,10.409,24.471
07/02/20,Alaves,Eibar,2,1,H,0,0,D,Eduardo Prieto,9,5,5,1,16,10,3,5,3,2,0,0,2.25,3.2,3.4,12.526,5.783
08/02/20,Levante,Leganes,2,0,H,2,0,H,José González,9,12,5,4,18,15,2,2,2,3,0,0,2.5,3.25,2.87,9.565,8.138
08/02/20,Getafe,Valencia,3,0,H,0,0,D,Ricardo de Burgos,22,5,10,0,12,6,10,0,4,4,0,1,2.0,3.3,4.0,7.31,7.444
08/02/20,Valladolid,Villarreal,1,1,D,1,0,H,Alejandro Hernández,8,8,1,3,14,22,2,4,3,3,0,0,3.0,3.2,2.45,10.8,3.929
08/02/20,Ath Madrid,Granada,1,0,H,1,0,H,César Soto,6,10,3,2,16,19,2,3,4,6,0,0,1.4,4.2,10.0,6.367,5.432
09/02/20,Espanol,Mallorca,1,0,H,0,0,D,Antonio Matéu Lahoz,12,7,7,3,26,15,1,7,6,2,0,0,1.61,4.0,5.5,6.341,7.619
09/02/20,Sociedad,Ath Bilbao,2,1,H,0,0,D,José Luis Munuera,14,6,4,3,7,15,4,4,2,2,0,1,2.05,3.3,3.8,3.912,7.25
09/02/20,Osasuna,Real Madrid,1,4,A,1,2,A,Jesús Gil,14,17,4,7,11,15,4,3,2,2,0,0,5.75,4.5,1.53,8.811,8.286
09/02/20,Celta,Sevilla,2,1,H,0,1,A,Santiago Jaime,13,12,7,4,16,14,3,4,3,2,0,0,3.4,3.4,2.2,9.303,7.857
09/02/20,Betis,Barcelona,2,3,A,2,2,D,José Sánchez,7,10,3,6,21,17,0,8,5,5,1,1,4.0,3.8,1.85,10.311,7.857
14/02/20,Valencia,Ath Madrid,2,2,D,1,2,A,David Medié,9,8,3,3,12,16,11,4,3,3,0,0,3.4,3.1,2.3,6.52,10.655
15/02/20,Mallorca,Alaves,1,0,H,0,0,D,Valentín Pizarro,14,10,6,0,16,15,8,5,0,2,0,0,2.4,3.2,3.1,9.25,4.931
15/02/20,Barcelona,Getafe,2,1,H,2,0,H,Guillermo Cuadra,12,7,5,2,12,30,2,3,3,2,0,0,1.4,4.75,8.0,5.357,7.763
15/02/20,Villarreal,Levante,2,1,H,1,0,H,Mario Melero,14,11,6,2,15,15,5,10,3,1,0,0,1.5,4.5,6.0,7.519,10.944
15/02/20,Granada,Valladolid,2,1,H,0,0,D,Juan Martínez,11,6,5,4,19,13,10,5,3,2,0,0,2.4,3.0,3.3,5.516,9.864
16/02/20,Sevilla,Espanol,2,2,D,1,1,D,Adrián Cordero,18,5,6,3,17,9,9,2,3,4,0,1,1.57,3.8,6.5,3.129,13.045
16/02/20,Leganes,Betis,0,0,D,0,0,D,Daniel Ask,11,3,1,2,15,20,4,2,5,3,0,1,2.4,3.2,3.1,12.767,3.393
16/02/20,Ath Bilbao,Osasuna,0,1,A,0,1,A,Pablo González,12,6,2,2,14,20,4,0,4,4,0,0,2.0,3.25,4.1,5.909,15.7
16/02/20,Real Madrid,Celta,2,2,D,0,1,A,Hsu Jason,15,5,4,3,10,10,9,3,2,2,0,0,1.28,6.0,9.0,5.938,13.714
21/02/20,Betis,Mallorca,3,3,D,2,2,D,Jesús Gil,19,11,6,4,13,12,7,1,2,1,0,0,1.45,4.6,7.0,7.05,16.286
22/02/20,Celta,Leganes,1,0,H,0,0,D,José Luis Munuera,3,11,1,2,13,17,2,9,3,3,1,0,1.8,3.4,4.75,10.333,5.743
22/02/20,Barcelona,Eibar,5,0,H,3,0,H,César Soto,13,12,11,5,8,19,5,5,0,2,0,0,1.2,6.5,13.0,7.048,10.561
22/02/20,Sociedad,Valencia,3,0,H,2,0,H,José González,19,6,7,1,19,9,6,7,1,1,0,0,1.65,4.0,4.75,7.103,10.304
22/02/20,Levante,Real Madrid,1,0,H,0,0,D,Alejandro Hernández,8,19,2,7,16,10,3,7,1,2,0,0,6.0,5.0,1.44,10.893,9.55
23/02/20,Osasuna,Granada,0,3,A,0,3,A,José Sánchez,14,10,1,4,19,11,6,3,3,1,0,0,1.85,3.4,4.33,3.269,8.615
23/02/20,Alaves,Ath Bilbao,2,1,H,1,1,D,Antonio Matéu Lahoz,4,13,4,5,17,12,2,9,4,4,0,0,2.9,3.0,2.7,10.238,12.154
23/02/20,Valladolid,Espanol,2,1,H,0,0,D,Eduardo Prieto,21,6,6,2,10,18,4,2,1,5,0,1,2.62,3.0,3.0,13.5,11.0
23/02/20,Getafe,Sevilla,0,3,A,0,1,A,Daniel Ask,10,8,2,5,14,17,5,3,7,3,0,0,2.3,3.1,3.4,6.074,4.889
23/02/20,Ath Madrid,Villarreal,3,1,H,1,1,D,Ricardo de Burgos,16,10,9,4,14,6,6,1,1,2,0,0,1.65,3.75,5.5,11.763,8.25
28/02/20,Sociedad,Valladolid,1,0,H,0,0,D,Valentín Pizarro,13,6,4,1,15,11,8,4,1,1,0,0,1.53,4.0,7.0,6.963,16.267
29/02/20,Eibar,Levante,3,0,H,1,0,H,Pablo González,13,11,9,4,15,16,3,6,3,2,0,0,2.0,3.5,3.8,6.706,6.353
29/02/20,Valencia,Betis,2,1,H,0,0,D,Adrián Cordero,10,14,5,5,13,9,6,7,2,3,0,0,2.15,3.4,3.4,13.667,6.625
29/02/20,Leganes,Alaves,1,1,D,0,0,D,Juan Martínez,19,8,6,4,18,18,6,4,3,3,0,0,2.0,3.1,4.33,3.593,5.724
29/02/20,Granada,Celta,0,0,D,0,0,D,Guillermo Cuadra,14,6,0,2,14,11,6,1,3,5,0,0,2.8,3.0,2.75,13.4,5.32
01/03/20,Sevilla,Osasuna,3,2,H,2,0,H,Carlos del Cerro,12,14,5,4,9,14,7,1,2,2,0,1,1.45,4.33,8.0,5.824,8.742
01/03/20,Ath Bilbao,Villarreal,1,0,H,0,0,D,David Medié,18,10,6,3,11,13,5,6,6,6,0,0,2.3,3.3,3.2,5.732,5.696
01/03/20,Espanol,Ath Madrid,1,1,D,1,0,H,Hsu Jason,9,5,3,2,20,18,3,4,3,4,0,0,4.2,3.1,2.05,9.538,4.917
01/03/20,Mallorca,Getafe,0,1,A,0,0,D,Mario Melero,4,9,1,5,13,24,4,3,4,5,1,0,3.7,3.0,2.25,6.381,4.341
01/03/20,Real Madrid,Barcelona,2,0,H,0,0,D,Antonio Matéu Lahoz,13,9,5,4,13,10,8,2,2,2,0,0,2.2,3.6,3.1,14.074,11.087
06/03/20,Alaves,Valencia,1,1,D,0,1,A,Jesús Gil,13,6,2,2,9,10,3,3,5,3,0,0,2.6,3.25,2.75,13.296,12.556
07/03/20,Eibar,Mallorca,1,2,A,0,1,A,Daniel Ask,13,10,2,4,16,8,4,3,5,3,0,0,1.7,3.6,5.25,3.938,21.182
07/03/20,Ath Madrid,Sevilla,2,2,D,2,2,D,Alejandro Hernández,21,12,3,4,14,16,8,4,2,4,0,0,1.9,3.4,4.33,8.968,7.917
07/03/20,Barcelona,Sociedad,1,0,H,0,0,D,Juan Martínez,13,9,6,1,12,10,4,4,4,3,0,0,1.33,5.5,8.5,9.207,15.158
07/03/20,Getafe,Celta,0,0,D,0,0,D,José Sánchez,19,3,6,2,18,14,9,1,6,5,1,0,1.85,3.3,4.75,5.139,9.316
08/03/20,Osasuna,Espanol,1,0,H,0,0,D,Ricardo de Burgos,17,8,6,2,17,12,6,2,3,3,0,1,2.4,3.25,3.0,5.333,6.125
08/03/20,Valladolid,Ath Bilbao,1,4,A,0,2,A,José Luis Munuera,19,10,2,5,9,13,8,1,1,2,0,0,3.0,2.8,2.75,8.35,7.844
08/03/20,Levante,Granada,1,1,D,1,0,H,Eduardo Prieto,11,10,3,7,21,13,6,4,3,3,0,0,2.05,3.4,3.75,9.056,7.84
08/03/20,Villarreal,Leganes,1,2,A,1,0,H,César Soto,15,12,5,7,10,11,2,5,4,3,0,0,1.75,3.6,5.0,9.556,14.625
08/03/20,Betis,Real Madrid,2,1,H,1,1,D,José González,14,13,3,4,8,11,6,2,1,1,0,0,4.5,4.0,1.72,19.353,8.0
10/03/20,Eibar,Sociedad,1,2,A,0,1,A,David Medié,13,6,4,2,12,10,3,1,3,2,0,0,3.4,3.3,2.2,10.0,15.733
11/06/20,Sevilla,Betis,2,0,H,0,0,D,Antonio Matéu Lahoz,13,12,5,1,13,16,11,2,0,2,0,0,1.8,3.75,4.33,12.28,8.0
12/06/20,Granada,Getafe,2,1,H,0,1,A,David Medié,10,6,4,2,17,16,2,3,6,4,0,0,3.1,3.0,2.45,3.87,6.125
12/06/20,Valencia,Levante,1,1,D,0,0,D,Hsu Jason,12,14,3,4,11,13,0,6,1,4,0,1,1.7,3.8,4.75,11.905,17.571
13/06/20,Espanol,Alaves,2,0,H,1,0,H,Pablo González,19,1,9,0,16,19,2,1,4,3,0,1,2.05,3.2,3.75,4.64,16.25
13/06/20,Celta,Villarreal,0,1,A,0,0,D,Valentín Pizarro,4,15,0,4,5,20,2,8,1,1,0,0,2.5,3.4,2.7,15.3,6.781
13/06/20,Leganes,Valladolid,1,2,A,0,1,A,Mario Melero,11,6,2,2,21,20,2,1,2,4,0,0,2.25,3.0,3.5,2.727,10.76
13/06/20,Mallorca,Barcelona,0,4,A,0,2,A,Carlos del Cerro,13,12,3,7,16,5,9,3,1,2,0,0,10.0,5.75,1.28,21.048,8.409
14/06/20,Ath Bilbao,Ath Madrid,1,1,D,1,1,D,José González,10,9,3,2,10,9,5,7,3,0,0,0,3.75,2.9,2.2,19.833,12.286
14/06/20,Real Madrid,Eibar,3,1,H,3,0,H,Guillermo Cuadra,6,9,5,5,11,12,3,3,1,1,0,0,1.22,7.0,11.0,10.8,10.243
14/06/20,Sociedad,Osasuna,1,1,D,0,1,A,Adrián Cordero,9,8,4,1,5,12,1,6,1,3,0,0,1.66,3.9,5.0,11.231,17.5
15/06/20,Levante,Sevilla,1,1,D,0,0,D,Alejandro Hernández,11,10,5,4,12,10,5,6,1,1,0,0,5.0,4.0,1.65,13.0,10.043
15/06/20,Betis,Granada,2,2,D,0,1,A,César Soto,18,8,6,5,13,18,11,2,2,4,0,0,1.9,3.5,4.0,3.5,21.737
16/06/20,Getafe,Espanol,0,0,D,0,0,D,José Luis Munuera,21,5,4,3,15,9,5,5,3,2,0,1,1.95,3.1,4.33,5.2,11.25
16/06/20,Villarreal,Mallorca,1,0,H,1,0,H,Daniel Ask,10,15,4,5,16,10,2,6,3,4,0,0,1.53,4.5,5.75,9.28,12.125
16/06/20,Barcelona,Leganes,2,0,H,1,0,H,Juan Martínez,10,6,5,2,16,16,3,2,5,3,0,0,1.16,7.5,13.0,5.111,22.833
17/06/20,Eibar,Ath Bilbao,2,2,D,1,1,D,Eduardo Prieto,12,6,6,3,10,11,8,3,3,2,0,0,3.2,3.0,2.4,7.92,8.214
17/06/20,Valladolid,Celta,0,0,D,0,0,D,Jesús Gil,6,11,1,4,18,15,5,8,3,3,0,0,3.0,3.0,2.6,9.857,8.5
17/06/20,Osasuna,Ath Madrid,0,5,A,0,1,A,Ricardo de Burgos,13,10,3,6,12,8,3,2,3,3,0,0,5.0,3.25,1.8,10.364,7.87
18/06/20,Alaves,Sociedad,2,0,H,0,0,D,Santiago Jaime,15,9,7,1,21,11,5,6,3,4,1,1,3.8,3.5,1.95,7.459,4.556
18/06/20,Real Madrid,Valencia,3,0,H,0,0,D,José Sánchez,19,4,14,2,12,11,8,2,0,2,0,1,1.36,4.75,8.0,9.552,19.625
19/06/20,Granada,Villarreal,0,1,A,0,1,A,Guillermo Cuadra,14,5,4,1,17,15,5,0,0,3,0,0,3.1,3.2,2.4,10.269,11.143
19/06/20,Mallorca,Leganes,1,1,D,1,0,H,Antonio Matéu Lahoz,7,16,3,4,15,11,3,7,3,6,0,0,2.8,2.9,2.87,13.222,6.6
19/06/20,Sevilla,Barcelona,0,0,D,0,0,D,José González,8,10,4,4,17,8,2,9,3,2,0,0,3.4,3.6,2.05,24.643,15.0
20/06/20,Espanol,Levante,1,3,A,1,1,D,Carlos del Cerro,10,14,3,8,11,10,8,5,2,0,0,0,1.95,3.5,3.8,9.222,12.923
20/06/20,Ath Bilbao,Betis,1,0,H,1,0,H,Valentín Pizarro,12,9,3,5,16,11,11,5,4,0,0,0,2.1,3.25,3.75,10.423,12.786
20/06/20,Getafe,Eibar,1,1,D,1,1,D,Hsu Jason,9,8,2,2,18,15,2,1,3,0,0,0,1.8,3.4,5.0,3.85,6.176
20/06/20,Ath Madrid,Valladolid,1,0,H,0,0,D,Pablo González,15,6,4,2,14,12,10,1,4,2,0,0,1.36,4.5,11.0,6.323,19.412
21/06/20,Celta,Alaves,6,0,H,4,0,H,Adrián Cordero,15,4,10,2,14,10,7,4,1,1,0,1,1.9,3.25,4.5,3.889,19.333
21/06/20,Valencia,Osasuna,2,0,H,2,0,H,David Medié,7,13,3,3,7,19,1,7,1,2,0,0,1.9,3.5,4.0,11.471,10.056
21/06/20,Sociedad,Real Madrid,1,2,A,0,0,D,Daniel Ask,10,10,2,6,16,15,4,1,4,2,0,0,4.1,4.2,1.75,11.207,12.8
22/06/20,Villarreal,Sevilla,2,2,D,2,1,H,José Sánchez,7,14,5,6,16,12,3,8,3,3,0,0,2.6,3.3,2.7,14.304,6.026
22/06/20,Leganes,Granada,0,0,D,0,0,D,Ricardo de Burgos,9,4,3,1,12,16,4,2,4,4,0,0,2.37,2.9,3.3,5.069,9.083
23/06/20,Levante,Ath Madrid,0,1,A,0,1,A,José Luis Munuera,12,12,0,7,12,14,10,4,4,2,0,0,5.75,3.6,1.65,7.069,7.737
23/06/20,Valladolid,Getafe,1,1,D,1,1,D,César Soto,6,15,2,1,12,19,7,8,5,2,0,0,3.4,2.87,2.45,11.417,5.333
23/06/20,Barcelona,Ath Bilbao,1,0,H,0,0,D,Jesús Gil,18,6,4,0,10,16,6,2,2,1,0,0,1.3,5.25,10.0,5.609,17.391
24/06/20,Alaves,Osasuna,0,1,A,0,0,D,Alejandro Hernández,5,7,0,1,12,14,7,3,2,3,0,0,2.55,3.1,2.9,8.688,4.971
24/06/20,Sociedad,Celta,0,1,A,0,1,A,Eduardo Prieto,13,4,6,1,18,15,7,3,4,2,0,0,2.0,3.25,4.0,6.25,11.167
24/06/20,Real Madrid,Mallorca,2,0,H,1,0,H,Mario Melero,14,11,6,4,18,12,5,4,4,1,0,0,1.12,9.0,17.0,7.808,14.609
25/06/20,Eibar,Valencia,1,0,H,1,0,H,Santiago Jaime,14,7,5,0,12,7,10,8,4,2,0,1,2.7,3.4,2.55,10.333,8.778
25/06/20,Betis,Espanol,1,0,H,0,0,D,Juan Martínez,13,9,6,2,18,18,6,5,4,4,0,0,2.15,3.3,3.4,4.731,13.25
26/06/20,Sevilla,Valladolid,1,1,D,0,1,A,Valentín Pizarro,15,11,3,5,16,17,5,1,3,2,0,0,1.4,4.4,9.0,5.238,17.773
27/06/20,Ath Bilbao,Mallorca,3,1,H,2,0,H,Pablo González,12,14,6,2,17,16,1,8,1,2,0,0,1.5,4.0,7.5,13.4,11.952
27/06/20,Celta,Barcelona,2,2,D,0,1,A,Guillermo Cuadra,10,18,6,2,19,10,3,8,3,4,0,0,5.25,4.2,1.61,15.909,5.067
27/06/20,Osasuna,Leganes,2,1,H,1,0,H,Hsu Jason,6,21,5,7,12,15,2,4,1,1,0,0,2.25,3.0,3.6,7.12,8.75
27/06/20,Ath Madrid,Alaves,2,1,H,0,0,D,Mario Melero,14,6,4,2,13,14,3,1,3,2,0,0,1.33,4.75,11.0,5.125,30.846
28/06/20,Levante,Betis,4,2,H,2,0,H,Santiago Jaime,9,17,4,8,13,14,2,5,0,4,0,0,2.62,3.3,2.62,22.231,7.696
28/06/20,Villarreal,Valencia,2,0,H,2,0,H,José González,17,4,4,0,9,18,1,4,0,2,0,0,2.25,3.25,3.2,16.333,17.5
28/06/20,Granada,Eibar,1,2,A,0,1,A,Carlos del Cerro,14,13,5,6,8,13,8,5,1,0,0,0,2.37,3.0,3.25,7.462,8.154
28/06/20,Espanol,Real Madrid,0,1,A,0,1,A,Antonio Matéu Lahoz,8,14,5,6,18,12,0,5,1,1,0,0,6.5,4.75,1.44,14.84,7.875
29/06/20,Getafe,Sociedad,2,1,H,1,0,H,Adrián Cordero,11,5,4,1,22,11,5,4,6,3,0,0,2.5,3.0,3.1,6.774,7.214
30/06/20,Mallorca,Celta,5,1,H,3,0,H,Ricardo de Burgos,9,12,7,8,16,12,2,11,3,2,0,0,3.2,3.2,2.37,14.591,10.087
30/06/20,Leganes,Sevilla,0,3,A,0,2,A,César Soto,9,11,3,6,23,10,4,2,4,3,0,0,4.5,3.2,1.95,10.121,9.87
30/06/20,Barcelona,Ath Madrid,2,2,D,1,1,D,Alejandro Hernández,12,10,5,3,11,15,3,1,3,5,0,0,1.8,3.6,4.75,8.588,16.48
01/07/20,Alaves,Granada,0,2,A,0,1,A,Eduardo Prieto,11,7,4,4,18,17,6,2,3,2,0,0,2.3,2.9,3.6,4.8,7.115
01/07/20,Valencia,Ath Bilbao,0,2,A,0,1,A,Daniel Ask,10,12,1,4,9,12,3,5,1,0,0,0,2.5,3.0,3.2,9.857,10.923
01/07/20,Betis,Villarreal,0,2,A,0,2,A,Jesús Gil,9,15,1,6,10,16,1,5,4,1,1,0,2.87,3.5,2.4,18.81,8.719
01/07/20,Valladolid,Levante,0,0,D,0,0,D,David Medié,15,8,4,3,10,12,8,3,2,1,0,0,2.3,3.3,3.2,16.312,12.062
02/07/20,Eibar,Osasuna,0,2,A,0,1,A,José Luis Munuera,11,9,4,6,8,12,9,4,1,1,0,0,2.3,3.1,3.3,7.941,9.632
02/07/20,Sociedad,Espanol,2,1,H,0,1,A,José Sánchez,12,4,4,3,11,15,4,3,2,1,0,0,1.85,3.5,4.2,6.667,14.75
02/07/20,Real Madrid,Getafe,1,0,H,0,0,D,Juan Martínez,8,10,4,3,15,22,6,5,5,5,0,0,1.36,4.75,8.5,4.273,8.022
03/07/20,Ath Madrid,Mallorca,3,0,H,2,0,H,Hsu Jason,15,13,3,1,14,11,4,5,2,1,0,0,1.28,5.25,11.0,9.379,14.684
04/07/20,Celta,Betis,1,1,D,1,0,H,Pablo González,5,10,1,3,20,18,2,8,5,4,0,0,2.15,3.4,3.4,8.583,6.96
04/07/20,Valladolid,Alaves,1,0,H,0,0,D,Santiago Jaime,5,7,3,0,13,17,1,3,0,0,0,0,2.62,2.8,3.2,11.412,11.762
04/07/20,Granada,Valencia,2,2,D,0,0,D,Adrián Cordero,17,4,4,3,18,14,7,3,2,2,0,0,2.9,3.2,2.55,5.719,9.364
05/07/20,Ath Bilbao,Real Madrid,0,1,A,0,0,D,José González,7,10,1,4,13,8,3,2,4,3,0,0,5.0,3.9,1.7,12.5,9.308
05/07/20,Espanol,Leganes,0,1,A,0,0,D,Guillermo Cuadra,7,4,2,2,14,22,0,3,4,3,1,0,2.7,2.9,2.9,5.219,14.192
05/07/20,Osasuna,Getafe,0,0,D,0,0,D,Mario Melero,6,6,2,1,17,18,2,2,5,4,0,0,3.1,2.9,2.55,5.625,4.114
05/07/20,Villarreal,Barcelona,1,4,A,1,3,A,Carlos del Cerro,11,18,4,12,11,11,2,6,1,0,0,0,4.33,4.0,1.72,29.222,10.318
