Season,Team,Date,h_a,PPDA,OPPDA
16-17,Alaves,2016-10-29 18:15:00,h,11.161290322580646,12.105263157894736
16-17,Alaves,2016-11-05 21:30:00,a,5.625,9.0
16-17,Alaves,2016-11-20 15:00:00,h,7.103448275862069,18.41176470588235
16-17,Alaves,2016-11-27 15:00:00,a,13.789473684210526,9.35
16-17,Alaves,2016-12-04 21:30:00,h,17.52173913043478,7.826086956521739
16-17,Alaves,2016-12-11 15:00:00,a,17.642857142857142,6.6
16-17,Alaves,2016-12-16 23:45:00,h,12.421052631578947,9.708333333333334
16-17,Alaves,2017-01-08 15:00:00,a,16.294117647058822,5.264705882352941
16-17,Alaves,2017-01-15 19:15:00,a,12.411764705882353,4.875
16-17,Alaves,2017-01-21 20:30:00,h,9.3,7.828571428571428
16-17,Alaves,2017-01-28 18:15:00,h,5.321428571428571,7.594594594594595
16-17,Alaves,2017-02-05 15:15:00,a,8.48,4.096774193548387
16-17,Alaves,2017-02-11 15:15:00,h,15.23076923076923,7.476190476190476
16-17,Alaves,2017-02-18 17:30:00,a,17.6,6.5
16-17,Alaves,2017-02-25 12:00:00,h,11.71875,8.931034482758621
16-17,Alaves,2017-03-01 20:30:00,a,6.090909090909091,4.386363636363637
16-17,Alaves,2017-03-06 19:45:00,h,8.5625,6.0
16-17,Alaves,2017-03-11 17:30:00,a,12.789473684210526,7.2592592592592595
16-17,Alaves,2017-03-18 17:30:00,h,15.142857142857142,5.7894736842105265
16-17,Alaves,2017-04-02 15:15:00,a,10.827586206896552,6.458333333333333
16-17,Alaves,2017-04-05 19:30:00,h,4.305555555555555,12.774193548387096
16-17,Alaves,2017-04-08 12:00:00,a,7.2727272727272725,8.833333333333334
16-17,Alaves,2017-04-17 19:45:00,h,17.058823529411764,7.483870967741935
16-17,Alaves,2017-04-23 17:30:00,a,8.972222222222221,7.55
16-17,Alaves,2017-04-27 18:30:00,h,8.125,17.05
16-17,Alaves,2017-04-30 15:15:00,a,9.962962962962964,6.517241379310345
16-17,Alaves,2017-05-07 11:00:00,h,8.28,5.166666666666667
16-17,Alaves,2017-05-14 15:00:00,h,14.826086956521738,5.758620689655173
16-17,Alaves,2017-05-20 18:00:00,a,12.736842105263158,14.944444444444445
16-17,Leganes,2016-08-22 22:00:00,a,9.833333333333334,5.655172413793103
16-17,Leganes,2016-08-28 00:15:00,h,8.909090909090908,6.333333333333333
16-17,Leganes,2016-09-11 14:00:00,a,9.129032258064516,9.217391304347826
16-17,Leganes,2016-09-17 15:00:00,h,5.46875,10.466666666666667
16-17,Leganes,2016-09-22 22:00:00,a,8.357142857142858,4.454545454545454
16-17,Leganes,2016-09-25 14:00:00,h,5.852941176470588,8.033333333333333
16-17,Leganes,2016-10-01 15:00:00,a,3.8214285714285716,11.368421052631579
16-17,Leganes,2016-10-15 15:00:00,h,7.116279069767442,4.9
16-17,Leganes,2016-10-23 20:30:00,a,7.714285714285714,8.11111111111111
16-17,Leganes,2016-10-28 22:45:00,h,8.583333333333334,5.758620689655173
16-17,Leganes,2016-11-06 15:00:00,a,14.1875,6.454545454545454
16-17,Leganes,2016-11-21 23:45:00,h,6.483870967741935,6.611111111111111
16-17,Leganes,2016-11-26 21:30:00,a,5.2407407407407405,6.823529411764706
16-17,Leganes,2016-12-03 21:30:00,h,7.806451612903226,6.178571428571429
16-17,Leganes,2016-12-10 21:30:00,a,16.26923076923077,4.433333333333334
16-17,Leganes,2016-12-18 19:15:00,h,16.933333333333334,3.911764705882353
16-17,Leganes,2017-01-08 19:15:00,a,9.045454545454545,7.153846153846154
16-17,Leganes,2017-01-14 16:00:00,h,8.11111111111111,5.25
16-17,Leganes,2017-01-21 20:30:00,a,7.828571428571428,9.3
16-17,Leganes,2017-01-28 22:45:00,h,5.161290322580645,7.304347826086956
16-17,Leganes,2017-02-04 17:30:00,a,9.818181818181818,8.0
16-17,Leganes,2017-02-12 15:15:00,h,3.8076923076923075,7.12
16-17,Leganes,2017-02-19 19:45:00,a,23.0,6.269230769230769
16-17,Leganes,2017-02-25 17:30:00,h,5.2,7.296296296296297
16-17,Leganes,2017-02-28 20:30:00,a,6.5,8.607142857142858
16-17,Leganes,2017-03-04 12:00:00,h,4.0,7.258064516129032
16-17,Leganes,2017-03-11 15:15:00,a,7.829268292682927,6.2272727272727275
16-17,Leganes,2017-03-19 11:00:00,h,9.0,5.75
16-17,Leganes,2017-04-01 17:30:00,a,22.05263157894737,5.0344827586206895
16-17,Leganes,2017-04-05 20:30:00,h,12.6875,7.0
16-17,Leganes,2017-04-09 17:30:00,a,6.0,6.214285714285714
16-17,Leganes,2017-04-16 11:00:00,h,5.239130434782608,6.958333333333333
16-17,Leganes,2017-04-22 15:15:00,a,8.909090909090908,15.090909090909092
16-17,Leganes,2017-04-26 19:30:00,h,7.5,8.636363636363637
16-17,Leganes,2017-04-30 17:30:00,a,9.0,12.631578947368421
16-17,Leganes,2017-05-08 19:45:00,h,11.208333333333334,7.5
16-17,Leganes,2017-05-14 19:00:00,a,11.32,9.952380952380953
16-17,Leganes,2017-05-20 18:00:00,h,14.944444444444445,12.736842105263158
17-18,Malaga,2017-08-21 21:00:00,h,9.352941176470589,10.038461538461538
17-18,Malaga,2017-08-26 19:15:00,a,7.782608695652174,7.1
17-18,Malaga,2017-09-11 20:00:00,h,6.942857142857143,10.428571428571429
17-18,Malaga,2017-09-16 19:45:00,a,13.653846153846153,7.2592592592592595
17-18,Malaga,2017-09-19 19:00:00,a,14.842105263157896,11.35
17-18,Malaga,2017-09-23 17:30:00,h,9.821428571428571,8.84
17-18,Malaga,2017-09-30 15:15:00,a,13.416666666666666,5.225806451612903
17-18,Malaga,2017-10-15 17:30:00,h,6.458333333333333,6.5
17-18,Malaga,2017-10-21 19:45:00,a,25.0625,7.4
17-18,Malaga,2017-10-29 19:45:00,h,13.068965517241379,7.0
17-18,Malaga,2017-11-05 17:30:00,a,10.68,5.714285714285714
17-18,Malaga,2017-11-19 11:00:00,h,8.483870967741936,8.48
17-18,Malaga,2017-11-25 15:15:00,a,13.136363636363637,7.357142857142857
17-18,Malaga,2017-12-01 20:00:00,h,4.961538461538462,15.833333333333334
17-18,Malaga,2017-12-10 11:00:00,a,12.26086956521739,6.142857142857143
17-18,Malaga,2017-12-18 20:00:00,h,10.0,7.32
17-18,Malaga,2017-12-21 20:30:00,a,5.212121212121212,8.678571428571429
17-18,Malaga,2018-01-08 20:00:00,h,5.518518518518518,16.428571428571427
17-18,Malaga,2018-01-12 20:00:00,a,6.15,9.037037037037036
17-18,Malaga,2018-01-22 20:00:00,a,14.555555555555555,3.5217391304347827
17-18,Malaga,2018-01-27 17:30:00,h,8.13888888888889,9.363636363636363
17-18,Malaga,2018-02-05 20:00:00,a,11.037037037037036,8.571428571428571
17-18,Malaga,2018-02-10 15:15:00,h,6.588235294117647,6.785714285714286
17-18,Malaga,2018-02-17 19:45:00,h,7.324324324324325,3.0416666666666665
17-18,Malaga,2018-02-25 15:15:00,a,8.68,6.0
17-18,Malaga,2018-02-28 18:30:00,h,8.96,7.068965517241379
17-18,Malaga,2018-03-03 17:30:00,a,7.393939393939394,8.263157894736842
17-18,Malaga,2018-03-10 19:45:00,h,21.26086956521739,4.6
17-18,Malaga,2018-03-18 17:30:00,a,6.297297297297297,6.419354838709677
17-18,Malaga,2018-04-01 17:30:00,h,9.758620689655173,8.074074074074074
17-18,Malaga,2018-04-06 19:00:00,a,7.76,6.933333333333334
17-18,Malaga,2018-04-15 18:45:00,h,13.275862068965518,11.095238095238095
17-18,Malaga,2018-04-19 19:30:00,a,9.09375,13.05
17-18,Malaga,2018-04-22 14:15:00,h,26.071428571428573,12.0
17-18,Malaga,2018-04-30 00:00:00,a,11.40625,7.375
17-18,Malaga,2018-05-06 11:00:00,h,7.592592592592593,13.31578947368421
17-18,Malaga,2018-05-13 15:15:00,a,11.655172413793103,5.769230769230769
17-18,Malaga,2018-05-19 00:00:00,h,6.823529411764706,4.40625
17-18,Sevilla,2017-08-19 21:15:00,h,6.666666666666667,15.5
17-18,Sevilla,2017-08-27 19:15:00,a,8.058823529411764,6.666666666666667
17-18,Sevilla,2017-09-09 17:30:00,h,8.947368421052632,8.078947368421053
17-18,Sevilla,2017-09-17 15:15:00,a,6.71875,12.074074074074074
17-18,Sevilla,2017-09-20 21:00:00,h,6.945945945945946,17.31578947368421
17-18,Sevilla,2017-09-23 12:00:00,a,5.5588235294117645,15.904761904761905
17-18,Sevilla,2017-09-30 15:15:00,h,5.225806451612903,13.416666666666666
17-18,Sevilla,2017-10-14 12:00:00,a,7.111111111111111,7.294117647058823
17-18,Sevilla,2017-10-21 17:30:00,a,8.206896551724139,12.9375
17-18,Sevilla,2017-10-28 21:30:00,h,5.153846153846154,13.0
17-18,Sevilla,2017-11-05 03:45:00,a,12.72,12.653846153846153
17-18,Sevilla,2017-11-18 17:30:00,h,7.65,12.826086956521738
17-18,Sevilla,2017-11-26 17:30:00,a,8.89655172413793,11.296296296296296
17-18,Sevilla,2017-12-02 17:30:00,h,10.136363636363637,12.037037037037036
17-18,Sevilla,2017-12-09 15:15:00,a,17.42105263157895,13.789473684210526
17-18,Sevilla,2017-12-15 20:00:00,h,5.071428571428571,9.962962962962964
17-18,Sevilla,2017-12-20 20:30:00,a,8.363636363636363,9.620689655172415
17-18,Sevilla,2018-01-06 19:45:00,h,10.2,7.590909090909091
17-18,Sevilla,2018-01-14 15:15:00,a,4.666666666666667,10.777777777777779
17-18,Sevilla,2018-01-20 12:00:00,a,11.130434782608695,5.8108108108108105
17-18,Sevilla,2018-01-28 17:30:00,h,6.166666666666667,12.73076923076923
17-18,Sevilla,2018-02-03 12:00:00,a,7.4375,10.590909090909092
17-18,Sevilla,2018-02-11 11:00:00,h,8.75,8.74074074074074
17-18,Sevilla,2018-02-17 12:00:00,a,12.933333333333334,7.111111111111111
17-18,Sevilla,2018-02-25 19:45:00,h,16.133333333333333,7.761904761904762
17-18,Sevilla,2018-02-28 18:30:00,a,7.068965517241379,8.96
17-18,Sevilla,2018-03-03 15:15:00,h,13.3,10.68
17-18,Sevilla,2018-03-10 15:15:00,h,6.142857142857143,9.384615384615385
17-18,Sevilla,2018-03-18 11:00:00,a,6.9523809523809526,13.375
17-18,Sevilla,2018-03-31 00:00:00,h,17.0,9.304347826086957
17-18,Sevilla,2018-04-07 14:15:00,a,9.0,12.5
17-18,Sevilla,2018-04-14 11:00:00,h,8.09375,9.695652173913043
17-18,Sevilla,2018-04-17 17:30:00,a,16.4,11.041666666666666
17-18,Sevilla,2018-04-27 00:00:00,a,5.142857142857143,17.916666666666668
17-18,Sevilla,2018-05-04 20:00:00,h,9.212121212121213,9.88888888888889
17-18,Sevilla,2018-05-09 20:30:00,h,14.692307692307692,10.952380952380953
17-18,Sevilla,2018-05-12 17:30:00,a,8.9,13.047619047619047
17-18,Sevilla,2018-05-19 00:00:00,h,7.148148148148148,21.529411764705884
17-18,Deportivo La Coruna,2017-08-20 21:15:00,h,13.0,6.541666666666667
17-18,Deportivo La Coruna,2017-08-26 19:15:00,a,15.916666666666666,8.125
17-18,Deportivo La Coruna,2017-09-10 11:00:00,h,6.621621621621622,6.208333333333333
17-18,Deportivo La Coruna,2017-09-16 17:30:00,a,8.28,7.636363636363637
17-18,Deportivo La Coruna,2017-09-20 20:00:00,h,9.23076923076923,8.821428571428571
17-18,Deportivo La Coruna,2017-09-24 11:00:00,a,16.88888888888889,9.344827586206897
17-18,Deportivo La Coruna,2017-09-30 12:00:00,h,5.6,7.645161290322581
17-18,Deportivo La Coruna,2017-10-15 11:00:00,a,11.166666666666666,7.458333333333333
17-18,Deportivo La Coruna,2017-10-23 20:00:00,h,6.869565217391305,13.0
17-18,Deportivo La Coruna,2017-10-30 20:00:00,a,11.705882352941176,10.882352941176471
17-18,Deportivo La Coruna,2017-11-04 15:15:00,h,10.45,8.28
17-18,Deportivo La Coruna,2017-11-19 11:00:00,a,8.48,8.483870967741936
17-18,Deportivo La Coruna,2017-11-26 11:00:00,h,10.3,7.129032258064516
17-18,Deportivo La Coruna,2017-12-02 17:30:00,a,12.037037037037036,10.136363636363637
17-18,Deportivo La Coruna,2017-12-09 17:30:00,h,6.612903225806452,10.347826086956522
17-18,Deportivo La Coruna,2017-12-17 19:45:00,a,23.526315789473685,6.411764705882353
17-18,Deportivo La Coruna,2017-12-23 17:30:00,h,7.133333333333334,10.391304347826088
17-18,Deportivo La Coruna,2018-01-07 17:30:00,a,14.80952380952381,5.048780487804878
17-18,Deportivo La Coruna,2018-01-13 19:45:00,h,9.666666666666666,13.6
17-18,Deportivo La Coruna,2018-01-21 15:15:00,a,12.91304347826087,8.818181818181818
17-18,Deportivo La Coruna,2018-01-27 00:00:00,h,10.421052631578947,4.5
17-18,Deportivo La Coruna,2018-02-02 20:00:00,a,17.75,6.7727272727272725
17-18,Deportivo La Coruna,2018-02-12 20:00:00,h,8.09375,8.19047619047619
17-18,Deportivo La Coruna,2018-02-17 17:30:00,a,7.36,8.275862068965518
17-18,Deportivo La Coruna,2018-02-23 20:00:00,h,7.964285714285714,9.625
17-18,Deportivo La Coruna,2018-02-28 18:30:00,a,6.0,14.466666666666667
17-18,Deportivo La Coruna,2018-03-03 17:30:00,h,20.583333333333332,4.9523809523809526
17-18,Deportivo La Coruna,2018-03-09 20:00:00,a,7.181818181818182,8.153846153846153
17-18,Deportivo La Coruna,2018-03-17 12:00:00,h,5.390243902439025,7.434782608695652
17-18,Deportivo La Coruna,2018-04-01 19:45:00,a,9.75,11.681818181818182
17-18,Deportivo La Coruna,2018-04-06 19:00:00,h,6.933333333333334,7.76
17-18,Deportivo La Coruna,2018-04-14 18:45:00,a,19.0,5.766666666666667
17-18,Deportivo La Coruna,2018-04-17 17:30:00,h,11.041666666666666,16.4
17-18,Deportivo La Coruna,2018-04-20 19:00:00,a,8.5,7.2
17-18,Deportivo La Coruna,2018-04-29 15:00:00,h,12.84,12.352941176470589
17-18,Deportivo La Coruna,2018-05-05 17:30:00,a,9.666666666666666,17.5
17-18,Deportivo La Coruna,2018-05-12 17:30:00,h,20.470588235294116,18.05263157894737
17-18,Deportivo La Coruna,2018-05-20 16:00:00,a,11.555555555555555,9.461538461538462
17-18,Real Sociedad,2017-08-19 17:15:00,a,14.88888888888889,10.954545454545455
17-18,Real Sociedad,2017-08-25 19:15:00,h,9.31578947368421,9.407407407407407
17-18,Real Sociedad,2017-09-10 11:00:00,a,6.208333333333333,6.621621621621622
17-18,Real Sociedad,2017-09-17 19:45:00,h,9.615384615384615,11.875
17-18,Real Sociedad,2017-09-21 21:00:00,a,8.666666666666666,26.916666666666668
17-18,Real Sociedad,2017-09-24 19:45:00,h,9.571428571428571,22.9
17-18,Real Sociedad,2017-10-01 11:00:00,h,13.533333333333333,11.043478260869565
17-18,Real Sociedad,2017-10-14 17:30:00,a,5.3,18.285714285714285
17-18,Real Sociedad,2017-10-23 19:00:00,h,8.333333333333334,14.695652173913043
17-18,Real Sociedad,2017-10-29 11:00:00,a,11.384615384615385,8.666666666666666
17-18,Real Sociedad,2017-11-05 17:30:00,h,9.545454545454545,8.029411764705882
17-18,Real Sociedad,2017-11-17 20:00:00,a,10.761904761904763,5.2631578947368425
17-18,Real Sociedad,2017-11-26 15:15:00,h,7.069767441860465,10.75
17-18,Real Sociedad,2017-12-02 15:15:00,a,12.421052631578947,5.5
17-18,Real Sociedad,2017-12-10 11:00:00,h,6.142857142857143,12.26086956521739
17-18,Real Sociedad,2017-12-16 15:15:00,a,9.38888888888889,9.9
17-18,Real Sociedad,2017-12-20 20:30:00,h,9.620689655172415,8.363636363636363
17-18,Real Sociedad,2018-01-07 11:00:00,a,7.578947368421052,23.166666666666668
17-18,Real Sociedad,2018-01-14 19:45:00,h,9.058823529411764,12.095238095238095
17-18,Real Sociedad,2018-01-21 17:30:00,h,10.76,10.291666666666666
17-18,Real Sociedad,2018-01-27 19:45:00,a,12.578947368421053,19.125
17-18,Real Sociedad,2018-02-02 20:00:00,h,6.7727272727272725,17.75
17-18,Real Sociedad,2018-02-10 19:45:00,a,17.333333333333332,19.823529411764707
17-18,Real Sociedad,2018-02-18 11:00:00,h,7.6875,15.518518518518519
17-18,Real Sociedad,2018-02-25 17:30:00,a,7.619047619047619,14.653846153846153
17-18,Real Sociedad,2018-03-01 18:30:00,a,15.0,16.23076923076923
17-18,Real Sociedad,2018-03-04 17:30:00,h,8.85,11.741935483870968
17-18,Real Sociedad,2018-03-11 11:00:00,a,15.928571428571429,7.666666666666667
17-18,Real Sociedad,2018-03-17 17:30:00,h,4.142857142857143,9.548387096774194
17-18,Real Sociedad,2018-04-01 17:30:00,a,9.941176470588236,6.896551724137931
17-18,Real Sociedad,2018-04-08 16:30:00,h,8.25925925925926,7.67741935483871
17-18,Real Sociedad,2018-04-14 16:30:00,a,7.588235294117647,11.88
17-18,Real Sociedad,2018-04-19 17:30:00,h,6.7407407407407405,13.782608695652174
17-18,Real Sociedad,2018-04-22 14:15:00,a,12.0,26.071428571428573
17-18,Real Sociedad,2018-04-28 00:00:00,h,8.714285714285714,7.147058823529412
17-18,Real Sociedad,2018-05-04 20:00:00,a,9.88888888888889,9.212121212121213
17-18,Real Sociedad,2018-05-12 17:30:00,h,7.076923076923077,13.366666666666667
17-18,Real Sociedad,2018-05-20 16:00:00,a,11.037037037037036,9.173913043478262
17-18,Espanyol,2017-08-19 21:15:00,a,15.5,6.666666666666667
17-18,Espanyol,2017-08-27 17:15:00,h,10.411764705882353,10.875
17-18,Espanyol,2017-09-09 19:45:00,a,15.9,5.0625
17-18,Espanyol,2017-09-18 20:00:00,h,13.931034482758621,8.38888888888889
17-18,Espanyol,2017-09-21 19:00:00,a,15.894736842105264,9.285714285714286
17-18,Espanyol,2017-09-24 11:00:00,h,9.344827586206897,16.88888888888889
17-18,Espanyol,2017-10-01 19:45:00,a,19.625,8.444444444444445
17-18,Espanyol,2017-10-13 20:00:00,h,8.166666666666666,11.666666666666666
17-18,Espanyol,2017-10-23 19:00:00,a,14.695652173913043,8.333333333333334
17-18,Espanyol,2017-10-30 20:00:00,h,10.451612903225806,8.26086956521739
17-18,Espanyol,2017-11-04 17:30:00,a,7.473684210526316,9.5
17-18,Espanyol,2017-11-19 15:15:00,h,8.105263157894736,7.40625
17-18,Espanyol,2017-11-27 20:00:00,h,6.769230769230769,7.814814814814815
17-18,Espanyol,2017-12-03 17:30:00,a,9.8,4.257142857142857
17-18,Espanyol,2017-12-11 20:00:00,h,10.4,9.91304347826087
17-18,Espanyol,2017-12-17 17:30:00,a,9.925,12.789473684210526
17-18,Espanyol,2017-12-22 20:30:00,h,11.333333333333334,7.4
17-18,Espanyol,2018-01-08 20:00:00,a,16.428571428571427,5.518518518518518
17-18,Espanyol,2018-01-14 17:30:00,h,16.647058823529413,12.1875
17-18,Espanyol,2018-01-20 12:00:00,h,5.8108108108108105,11.130434782608695
17-18,Espanyol,2018-01-28 00:00:00,a,5.185185185185185,5.967741935483871
17-18,Espanyol,2018-02-04 15:15:00,h,8.866666666666667,3.48
17-18,Espanyol,2018-02-11 17:30:00,a,20.5,10.0625
17-18,Espanyol,2018-02-18 17:30:00,h,6.023809523809524,7.484848484848484
17-18,Espanyol,2018-02-23 20:00:00,a,9.625,7.964285714285714
17-18,Espanyol,2018-02-27 19:00:00,h,13.166666666666666,8.782608695652174
17-18,Espanyol,2018-03-04 11:00:00,a,4.5,11.384615384615385
17-18,Espanyol,2018-03-11 11:00:00,h,7.666666666666667,15.928571428571429
17-18,Espanyol,2018-03-17 19:45:00,a,14.818181818181818,6.923076923076923
17-18,Espanyol,2018-04-01 11:00:00,h,8.473684210526315,11.863636363636363
17-18,Espanyol,2018-04-08 18:45:00,a,13.0,11.76923076923077
17-18,Espanyol,2018-04-15 16:30:00,a,6.0,8.310344827586206
17-18,Espanyol,2018-04-18 17:30:00,h,7.0,10.12
17-18,Espanyol,2018-04-22 10:00:00,a,11.391304347826088,7.103448275862069
17-18,Espanyol,2018-04-28 00:00:00,h,7.714285714285714,8.566666666666666
17-18,Espanyol,2018-05-06 15:15:00,a,11.304347826086957,12.928571428571429
17-18,Espanyol,2018-05-13 15:15:00,h,5.769230769230769,11.655172413793103
17-18,Espanyol,2018-05-20 16:00:00,a,15.75,12.75
17-18,Getafe,2017-08-20 17:15:00,a,9.117647058823529,4.533333333333333
17-18,Getafe,2017-08-27 19:15:00,h,6.666666666666667,8.058823529411764
17-18,Getafe,2017-09-08 20:00:00,a,6.352941176470588,4.296296296296297
17-18,Getafe,2017-09-16 15:15:00,h,16.952380952380953,5.521739130434782
17-18,Getafe,2017-09-21 20:00:00,a,9.944444444444445,5.478260869565218
17-18,Getafe,2017-09-24 15:15:00,h,10.875,7.157894736842105
17-18,Getafe,2017-09-30 12:00:00,a,7.645161290322581,5.6
17-18,Getafe,2017-10-14 15:15:00,h,10.714285714285714,3.7241379310344827
17-18,Getafe,2017-10-21 12:00:00,a,5.885714285714286,5.064516129032258
17-18,Getafe,2017-10-29 11:00:00,h,8.666666666666666,11.384615384615385
17-18,Getafe,2017-11-03 20:00:00,a,13.517241379310345,6.117647058823529
17-18,Getafe,2017-11-18 12:00:00,h,10.590909090909092,5.724137931034483
17-18,Getafe,2017-11-27 20:00:00,a,7.814814814814815,6.769230769230769
17-18,Getafe,2017-12-03 15:15:00,h,8.64,3.5789473684210527
17-18,Getafe,2017-12-09 12:00:00,h,9.0,5.269230769230769
17-18,Getafe,2017-12-17 11:00:00,a,6.5,6.45
17-18,Getafe,2017-12-20 18:30:00,h,8.348837209302326,5.9523809523809526
17-18,Getafe,2018-01-06 12:00:00,a,9.743589743589743,6.892857142857143
17-18,Getafe,2018-01-12 20:00:00,h,9.037037037037036,6.15
17-18,Getafe,2018-01-19 20:00:00,h,8.565217391304348,9.333333333333334
17-18,Getafe,2018-01-28 17:30:00,a,12.73076923076923,6.166666666666667
17-18,Getafe,2018-02-04 11:00:00,h,8.0,4.114285714285714
17-18,Getafe,2018-02-11 15:15:00,a,23.38888888888889,4.157894736842105
17-18,Getafe,2018-02-19 20:00:00,h,10.264705882352942,3.4583333333333335
17-18,Getafe,2018-02-25 11:00:00,a,7.638888888888889,6.409090909090909
17-18,Getafe,2018-02-28 18:30:00,h,14.466666666666667,6.0
17-18,Getafe,2018-03-03 19:45:00,a,18.32,5.9411764705882355
17-18,Getafe,2018-03-10 17:30:00,h,7.578947368421052,2.6285714285714286
17-18,Getafe,2018-03-17 17:30:00,a,9.548387096774194,4.142857142857143
17-18,Getafe,2018-04-02 20:00:00,h,8.363636363636363,5.65
17-18,Getafe,2018-04-07 11:00:00,a,4.461538461538462,5.32
17-18,Getafe,2018-04-15 16:30:00,h,8.310344827586206,6.0
17-18,Getafe,2018-04-18 17:30:00,a,7.487179487179487,4.818181818181818
17-18,Getafe,2018-04-21 11:00:00,a,6.67741935483871,2.9411764705882355
17-18,Getafe,2018-04-29 15:00:00,h,9.208333333333334,2.8285714285714287
17-18,Getafe,2018-05-06 17:30:00,a,9.0,6.545454545454546
17-18,Getafe,2018-05-12 17:30:00,h,7.25,5.0
17-18,Getafe,2018-05-19 00:00:00,a,4.40625,6.823529411764706
17-18,Atletico Madrid,2017-08-19 19:15:00,a,16.375,9.36
17-18,Atletico Madrid,2017-08-26 21:15:00,a,12.148148148148149,6.862068965517241
17-18,Atletico Madrid,2017-09-09 15:15:00,a,10.35,10.037037037037036
17-18,Atletico Madrid,2017-09-16 19:45:00,h,7.2592592592592595,13.653846153846153
17-18,Atletico Madrid,2017-09-20 19:00:00,a,20.571428571428573,7.785714285714286
17-18,Atletico Madrid,2017-09-23 12:00:00,h,15.904761904761905,5.5588235294117645
17-18,Atletico Madrid,2017-09-30 19:45:00,a,5.147058823529412,14.458333333333334
17-18,Atletico Madrid,2017-10-14 19:45:00,h,26.454545454545453,6.407407407407407
17-18,Atletico Madrid,2017-10-23 01:15:00,a,14.208333333333334,7.208333333333333
17-18,Atletico Madrid,2017-10-28 17:30:00,h,8.117647058823529,7.066666666666666
17-18,Atletico Madrid,2017-11-04 15:15:00,a,8.28,10.45
