Season,Team,Date,h_a,PPDA,OPPDA,Referee
16-17,Deportivo La Coruna,2016-09-25 18:15:00,a,7.818181818181818,6.523809523809524,Jesús Gil
16-17,Deportivo La Coruna,2016-10-01 22:45:00,h,4.535714285714286,5.428571428571429,Ricardo de Burgos
16-17,Deportivo La Coruna,2016-10-15 18:15:00,a,11.347826086956522,5.481481481481482,José Sánchez
16-17,Deportivo La Coruna,2016-10-23 14:00:00,a,5.709677419354839,6.681818181818182,Alfonso Álvarez
16-17,Deportivo La Coruna,2016-10-31 23:45:00,h,8.142857142857142,5.482758620689655,José González
16-17,Deportivo La Coruna,2016-11-05 16:00:00,a,11.63157894736842,6.625,Alberto Undiano
16-17,Deportivo La Coruna,2016-11-19 16:00:00,h,14.55,5.047619047619048,Antonio Matéu Lahoz
16-17,Deportivo La Coruna,2016-11-26 16:00:00,a,6.0,13.454545454545457,Iñaki Bikandi
16-17,Deportivo La Coruna,2016-12-05 23:45:00,h,9.482758620689657,8.478260869565217,José Luis Munuera
16-17,Deportivo La Coruna,2016-12-10 23:45:00,a,14.772727272727272,6.171428571428572,Santiago Jaime
16-17,Deportivo La Coruna,2016-12-18 21:30:00,h,8.2,13.96551724137931,José Sánchez
16-17,Deportivo La Coruna,2017-01-06 23:45:00,a,13.764705882352942,9.851851851851851,Ricardo de Burgos
16-17,Deportivo La Coruna,2017-01-14 23:45:00,h,16.35,17.294117647058822,Daniel Ocón
16-17,Deportivo La Coruna,2017-01-20 22:45:00,a,15.2,12.857142857142858,David Fernández
16-17,Deportivo La Coruna,2017-01-28 20:30:00,a,5.368421052631579,10.22222222222222,Juan Martínez
16-17,Deportivo La Coruna,2017-02-11 17:30:00,a,9.91304347826087,11.173913043478262,Mario Melero
16-17,Deportivo La Coruna,2017-02-18 17:30:00,h,6.5,17.6,Santiago Jaime
16-17,Deportivo La Coruna,2017-02-25 17:30:00,a,7.296296296296297,5.2,José Luis Munuera
16-17,Deportivo La Coruna,2017-03-02 19:45:00,h,12.421052631578949,6.533333333333333,Carlos Clos
16-17,Deportivo La Coruna,2017-03-05 11:00:00,a,8.869565217391305,11.428571428571429,Antonio Matéu Lahoz
16-17,Deportivo La Coruna,2017-03-08 17:45:00,h,5.821428571428571,6.689655172413793,Alfonso Álvarez
16-17,Deportivo La Coruna,2017-03-12 15:15:00,h,25.166666666666668,6.045454545454546,David Fernández
16-17,Deportivo La Coruna,2017-03-19 17:30:00,h,7.724137931034483,8.894736842105264,Juan Martínez
16-17,Deportivo La Coruna,2017-04-02 17:30:00,a,9.96,9.851851851851851,Ricardo de Burgos
16-17,Deportivo La Coruna,2017-04-05 19:30:00,h,6.115384615384615,12.928571428571429,Carlos del Cerro
16-17,Deportivo La Coruna,2017-04-08 17:30:00,a,8.72,4.194444444444445,Santiago Jaime
16-17,Deportivo La Coruna,2017-04-15 12:00:00,h,13.0,7.086956521739131,Alberto Undiano
16-17,Deportivo La Coruna,2017-04-23 11:00:00,a,8.52,7.066666666666666,Daniel Ocón
16-17,Deportivo La Coruna,2017-04-26 20:30:00,h,8.928571428571429,10.166666666666666,José Sánchez
16-17,Deportivo La Coruna,2017-04-30 11:00:00,a,6.615384615384615,11.526315789473683,Alejandro Hernández
16-17,Deportivo La Coruna,2017-05-07 17:30:00,h,9.95,11.416666666666666,Antonio Matéu Lahoz
16-17,Deportivo La Coruna,2017-05-14 19:00:00,a,12.210526315789474,5.555555555555555,Jesús Gil
16-17,Deportivo La Coruna,2017-05-20 18:00:00,h,12.807692307692308,6.575757575757576,Mario Melero
16-17,Real Sociedad,2016-08-21 22:15:00,h,7.682926829268292,11.761904761904765,Juan Martínez
16-17,Real Sociedad,2016-08-27 20:15:00,a,5.739130434782608,6.387096774193548,Alfonso Álvarez
16-17,Real Sociedad,2016-09-09 22:45:00,h,4.27027027027027,17.294117647058822,Ignacio Iglesias
16-17,Real Sociedad,2016-09-18 20:30:00,a,6.827586206896552,14.5,Carlos Clos
16-17,Real Sociedad,2016-09-22 00:00:00,h,8.090909090909092,30.666666666666668,José Luis Munuera
16-17,Real Sociedad,2016-09-24 15:00:00,a,6.608695652173913,4.5,José Sánchez
16-17,Real Sociedad,2016-09-30 22:45:00,h,4.9,6.078947368421052,Daniel Trujillo
16-17,Real Sociedad,2016-10-16 18:15:00,a,7.0,6.666666666666667,José González
16-17,Real Sociedad,2016-10-22 20:30:00,h,4.725,10.846153846153848,Carlos Clos
16-17,Real Sociedad,2016-10-28 22:45:00,a,5.758620689655173,8.583333333333334,Alejandro Hernández
16-17,Real Sociedad,2016-11-05 19:15:00,h,5.9,10.733333333333333,Alfonso Álvarez
16-17,Real Sociedad,2016-11-20 21:30:00,a,9.095238095238097,14.32,Juan Martínez
16-17,Real Sociedad,2016-11-27 23:45:00,h,6.878787878787879,9.916666666666666,Jesús Gil
16-17,Real Sociedad,2016-12-05 23:45:00,a,8.478260869565217,9.482758620689657,José Luis Munuera
16-17,Real Sociedad,2016-12-10 19:15:00,h,6.375,10.303030303030305,Daniel Ask
16-17,Real Sociedad,2016-12-17 21:30:00,a,5.777777777777778,16.80952380952381,Daniel Ocón
16-17,Real Sociedad,2017-01-07 23:45:00,h,6.852941176470588,10.333333333333334,Juan Martínez
16-17,Real Sociedad,2017-01-16 23:45:00,a,6.521739130434782,9.633333333333333,Antonio Matéu Lahoz
16-17,Real Sociedad,2017-01-22 20:30:00,h,6.857142857142857,12.318181818181818,Carlos del Cerro
16-17,Real Sociedad,2017-01-29 22:45:00,a,8.607142857142858,9.35483870967742,Mario Melero
16-17,Real Sociedad,2017-02-05 17:30:00,h,5.518518518518518,7.193548387096774,Santiago Jaime
16-17,Real Sociedad,2017-02-10 19:45:00,a,7.038461538461538,9.678571428571429,David Fernández
16-17,Real Sociedad,2017-02-19 11:00:00,h,7.714285714285714,16.8125,Alejandro Hernández
16-17,Real Sociedad,2017-02-24 19:45:00,a,9.0,9.363636363636363,Juan Martínez
16-17,Real Sociedad,2017-02-28 18:30:00,h,9.5,9.77777777777778,Alberto Undiano
16-17,Real Sociedad,2017-03-03 19:45:00,a,4.945945945945946,9.88,Ignacio Iglesias
16-17,Real Sociedad,2017-03-12 11:00:00,h,6.45,5.682926829268292,José Sánchez
16-17,Real Sociedad,2017-03-18 17:30:00,a,5.789473684210527,15.142857142857142,Carlos del Cerro
16-17,Real Sociedad,2017-04-01 17:30:00,h,5.0344827586206895,22.05263157894737,Mario Melero
16-17,Real Sociedad,2017-04-04 20:30:00,a,4.888888888888889,9.9,Alberto Undiano
16-17,Real Sociedad,2017-04-10 19:45:00,h,5.366666666666666,10.74074074074074,José González
16-17,Real Sociedad,2017-04-15 19:45:00,a,8.0625,10.12,Juan Martínez
16-17,Real Sociedad,2017-04-23 11:00:00,h,7.066666666666666,8.52,Daniel Ocón
16-17,Real Sociedad,2017-04-26 19:30:00,a,8.952380952380953,9.88888888888889,Carlos del Cerro
16-17,Real Sociedad,2017-04-29 12:00:00,h,9.037037037037036,10.869565217391305,Antonio Matéu Lahoz
16-17,Real Sociedad,2017-05-05 20:00:00,a,9.8,7.21875,José González
16-17,Real Sociedad,2017-05-14 19:00:00,h,11.5,12.15,Santiago Jaime
16-17,Real Sociedad,2017-05-21 15:45:00,a,11.04,10.88888888888889,José Sánchez
16-17,Espanyol,2016-08-21 00:15:00,a,8.81081081081081,4.12,José González
16-17,Espanyol,2016-08-27 00:00:00,h,6.222222222222222,8.12,Jesús Gil
16-17,Espanyol,2016-09-09 22:45:00,a,17.294117647058822,4.27027027027027,Ignacio Iglesias
16-17,Espanyol,2016-09-18 22:45:00,h,15.409090909090908,9.6,Alejandro Hernández
16-17,Espanyol,2016-09-22 22:00:00,a,8.722222222222221,7.038461538461538,Iñaki Bikandi
16-17,Espanyol,2016-09-25 22:45:00,h,10.76923076923077,6.066666666666666,Alberto Undiano
16-17,Espanyol,2016-10-02 20:30:00,h,14.2,10.043478260869565,José Luis Munuera
16-17,Espanyol,2016-10-14 22:45:00,a,10.794117647058824,6.703703703703703,David Fernández
16-17,Espanyol,2016-10-22 15:00:00,h,7.541666666666667,7.793103448275862,Jesús Gil
16-17,Espanyol,2016-10-30 21:30:00,a,13.5,6.92,Ricardo de Burgos
16-17,Espanyol,2016-11-06 19:15:00,h,7.931034482758621,9.1,Daniel Trujillo
16-17,Espanyol,2016-11-20 15:00:00,a,18.41176470588235,7.103448275862069,Mario Melero
16-17,Espanyol,2016-11-26 21:30:00,h,6.823529411764706,5.2407407407407405,Juan Martínez
16-17,Espanyol,2016-12-03 23:45:00,a,13.434782608695652,4.487179487179487,Santiago Jaime
16-17,Espanyol,2016-12-11 21:30:00,h,8.125,9.333333333333334,Carlos del Cerro
16-17,Espanyol,2016-12-18 23:45:00,a,11.866666666666667,5.703703703703703,Antonio Matéu Lahoz
16-17,Espanyol,2017-01-06 23:45:00,h,9.851851851851851,13.764705882352942,Ricardo de Burgos
16-17,Espanyol,2017-01-15 15:00:00,a,11.291666666666666,6.425,José Sánchez
16-17,Espanyol,2017-01-21 15:00:00,h,5.2926829268292686,8.212121212121213,Carlos Clos
16-17,Espanyol,2017-01-29 18:15:00,h,12.576923076923077,9.3,Iñaki Bikandi
16-17,Espanyol,2017-02-04 12:00:00,a,11.083333333333334,5.142857142857143,Daniel Ocón
16-17,Espanyol,2017-02-10 19:45:00,h,9.678571428571429,7.038461538461538,David Fernández
16-17,Espanyol,2017-02-18 15:15:00,a,22.352941176470587,5.7,Alberto Undiano
16-17,Espanyol,2017-02-26 11:00:00,h,4.714285714285714,16.347826086956523,Carlos Clos
16-17,Espanyol,2017-03-01 20:30:00,a,17.88235294117647,9.258064516129032,Santiago Jaime
16-17,Espanyol,2017-03-04 17:30:00,a,11.703703703703704,12.5,Ricardo de Burgos
16-17,Espanyol,2017-03-10 19:45:00,h,12.15625,6.724137931034483,José Luis Munuera
16-17,Espanyol,2017-03-18 12:00:00,a,15.0,4.451612903225806,David Fernández
16-17,Espanyol,2017-03-31 19:45:00,h,11.5,9.36,José González
16-17,Espanyol,2017-04-04 18:30:00,a,14.695652173913045,6.171428571428572,Juan Martínez
16-17,Espanyol,2017-04-08 12:00:00,h,8.833333333333334,7.272727272727272,Mario Melero
16-17,Espanyol,2017-04-16 11:00:00,a,6.958333333333333,5.239130434782608,Carlos Clos
16-17,Espanyol,2017-04-22 19:45:00,h,8.068965517241379,10.346153846153848,Iñaki Bikandi
16-17,Espanyol,2017-04-25 18:30:00,a,16.0625,9.666666666666666,Mario Melero
16-17,Espanyol,2017-04-29 19:45:00,h,11.964285714285714,4.545454545454546,Alberto Undiano
16-17,Espanyol,2017-05-07 17:30:00,a,11.416666666666666,9.95,Antonio Matéu Lahoz
16-17,Espanyol,2017-05-13 15:00:00,h,9.962962962962964,9.925925925925926,Daniel Ocón
16-17,Espanyol,2017-05-19 19:45:00,a,18.714285714285715,15.956521739130435,Carlos Clos
16-17,Atletico Madrid,2016-08-22 00:15:00,h,5.419354838709677,15.357142857142858,Ignacio Iglesias
16-17,Atletico Madrid,2016-08-28 00:15:00,a,6.333333333333333,8.909090909090908,José Sánchez
16-17,Atletico Madrid,2016-09-10 15:00:00,a,11.409090909090908,4.892857142857143,Santiago Jaime
16-17,Atletico Madrid,2016-09-17 18:15:00,h,9.928571428571429,12.62962962962963,Daniel Ocón
16-17,Atletico Madrid,2016-09-22 00:00:00,a,15.346153846153848,4.0,David Fernández
16-17,Atletico Madrid,2016-09-25 18:15:00,h,6.523809523809524,7.818181818181818,Jesús Gil
16-17,Atletico Madrid,2016-10-02 14:00:00,a,8.782608695652174,10.517241379310343,Carlos Clos
16-17,Atletico Madrid,2016-10-15 20:30:00,h,10.36842105263158,15.478260869565217,Ricardo de Burgos
16-17,Atletico Madrid,2016-10-23 18:15:00,a,10.821428571428571,6.846153846153846,Juan Martínez
16-17,Atletico Madrid,2016-10-29 20:30:00,h,10.08695652173913,9.73076923076923,Daniel Ask
16-17,Atletico Madrid,2016-11-05 19:15:00,a,10.733333333333333,5.9,Alfonso Álvarez
16-17,Atletico Madrid,2016-11-19 23:45:00,h,8.131578947368421,12.444444444444445,David Fernández
16-17,Atletico Madrid,2016-11-27 19:15:00,a,10.842105263157896,12.846153846153848,Antonio Matéu Lahoz
16-17,Atletico Madrid,2016-12-03 23:45:00,h,4.487179487179487,13.434782608695652,Santiago Jaime
16-17,Atletico Madrid,2016-12-12 23:45:00,a,8.818181818181818,5.71875,Alejandro Hernández
16-17,Atletico Madrid,2016-12-17 19:15:00,h,11.382352941176473,6.222222222222222,Mario Melero
16-17,Atletico Madrid,2017-01-07 19:15:00,a,12.736842105263158,4.564102564102564,Jesús Gil
16-17,Atletico Madrid,2017-01-14 21:30:00,h,7.8,6.8,Carlos Clos
16-17,Atletico Madrid,2017-01-22 18:15:00,a,10.137931034482758,8.80952380952381,Ignacio Iglesias
16-17,Atletico Madrid,2017-01-28 18:15:00,a,7.594594594594595,5.321428571428571,Daniel Ocón
16-17,Atletico Madrid,2017-02-04 17:30:00,h,8.0,9.818181818181818,José Sánchez
16-17,Atletico Madrid,2017-02-12 19:45:00,h,9.482758620689657,6.583333333333333,Alejandro Hernández
16-17,Atletico Madrid,2017-02-18 12:00:00,a,10.08,6.837837837837838,José González
16-17,Atletico Madrid,2017-02-26 15:15:00,h,6.976190476190476,4.85,Antonio Matéu Lahoz
16-17,Atletico Madrid,2017-03-02 19:45:00,a,6.533333333333333,12.421052631578949,Carlos Clos
16-17,Atletico Madrid,2017-03-05 15:15:00,h,11.272727272727272,9.73913043478261,Daniel Ask
16-17,Atletico Madrid,2017-03-11 19:45:00,a,5.193548387096774,7.0,Alejandro Hernández
16-17,Atletico Madrid,2017-03-19 15:15:00,h,11.392857142857142,10.866666666666667,Jesús Gil
16-17,Atletico Madrid,2017-04-01 19:45:00,a,17.428571428571427,6.576923076923077,Daniel Trujillo
16-17,Atletico Madrid,2017-04-04 20:30:00,h,9.9,4.888888888888889,Alberto Undiano
16-17,Atletico Madrid,2017-04-08 15:15:00,a,14.695652173913045,5.424242424242424,Ricardo de Burgos
16-17,Atletico Madrid,2017-04-15 17:30:00,h,12.045454545454543,11.0,Mario Melero
16-17,Atletico Madrid,2017-04-22 19:45:00,a,10.346153846153848,8.068965517241379,Iñaki Bikandi
16-17,Atletico Madrid,2017-04-25 20:30:00,h,6.947368421052632,9.043478260869565,Ignacio Iglesias
16-17,Atletico Madrid,2017-04-29 17:30:00,a,10.580645161290322,19.36842105263158,Ricardo de Burgos
16-17,Atletico Madrid,2017-05-06 15:15:00,h,10.666666666666666,9.241379310344827,David Fernández
16-17,Atletico Madrid,2017-05-14 19:00:00,a,10.79310344827586,8.714285714285714,Alfonso Álvarez
16-17,Atletico Madrid,2017-05-21 15:45:00,h,18.25,6.8125,Daniel Ask
16-17,Las Palmas,2016-08-23 00:00:00,a,12.842105263157896,4.551020408163265,Iñaki Bikandi
16-17,Las Palmas,2016-08-28 20:15:00,h,10.136363636363637,8.75,Daniel Ocón
16-17,Las Palmas,2016-09-10 20:15:00,a,16.9375,4.84375,Juan Martínez
16-17,Las Palmas,2016-09-17 22:45:00,h,6.45,10.078947368421051,José Sánchez
16-17,Las Palmas,2016-09-22 00:00:00,a,30.666666666666668,8.090909090909092,José Luis Munuera
16-17,Las Palmas,2016-09-24 22:45:00,h,13.35,11.4375,Daniel Ask
16-17,Las Palmas,2016-10-01 20:30:00,a,2.4411764705882355,11.923076923076923,Ignacio Iglesias
16-17,Las Palmas,2016-10-14 22:45:00,h,6.703703703703703,10.794117647058824,David Fernández
16-17,Las Palmas,2016-10-23 20:30:00,a,14.214285714285714,7.880952380952381,Santiago Jaime
16-17,Las Palmas,2016-10-30 23:45:00,h,2.6923076923076925,16.681818181818183,Mario Melero
16-17,Las Palmas,2016-11-05 23:45:00,h,7.388888888888889,8.833333333333334,Carlos del Cerro
16-17,Las Palmas,2016-11-18 23:45:00,a,5.5,8.340425531914894,José González
16-17,Las Palmas,2016-11-28 23:45:00,h,5.366666666666666,6.642857142857143,Alfonso Álvarez
16-17,Las Palmas,2016-12-04 21:30:00,a,7.826086956521739,17.52173913043478,David Fernández
16-17,Las Palmas,2016-12-10 21:30:00,h,4.433333333333334,16.26923076923077,Jesús Gil
16-17,Las Palmas,2016-12-17 19:15:00,a,6.222222222222222,11.382352941176473,Mario Melero
16-17,Las Palmas,2017-01-07 21:30:00,h,6.428571428571429,7.413043478260869,José Luis Munuera
16-17,Las Palmas,2017-01-14 19:15:00,a,17.842105263157894,6.027777777777778,Alberto Undiano
16-17,Las Palmas,2017-01-20 22:45:00,h,12.857142857142858,15.2,David Fernández
16-17,Las Palmas,2017-01-30 22:45:00,h,6.193548387096774,15.458333333333334,Santiago Jaime
16-17,Las Palmas,2017-02-06 22:45:00,a,4.571428571428571,7.155555555555556,Carlos del Cerro
16-17,Las Palmas,2017-02-12 17:30:00,h,7.484848484848484,7.914285714285715,Ricardo de Burgos
16-17,Las Palmas,2017-02-20 19:45:00,a,8.666666666666666,7.161290322580645,José Sánchez
16-17,Las Palmas,2017-02-24 19:45:00,h,9.363636363636363,9.0,Juan Martínez
16-17,Las Palmas,2017-03-01 20:30:00,a,10.727272727272728,9.789473684210526,David Fernández
16-17,Las Palmas,2017-03-05 17:30:00,h,9.923076923076923,12.428571428571429,Carlos del Cerro
16-17,Las Palmas,2017-03-10 19:45:00,a,6.724137931034483,12.15625,José Luis Munuera
16-17,Las Palmas,2017-03-17 19:45:00,h,9.434782608695652,18.9375,Iñaki Bikandi
16-17,Las Palmas,2017-04-03 19:45:00,a,7.92,9.97222222222222,Carlos Clos
16-17,Las Palmas,2017-04-06 18:30:00,a,10.0,7.0,Ignacio Iglesias
16-17,Las Palmas,2017-04-09 19:45:00,h,8.038461538461538,8.131578947368421,José Sánchez
16-17,Las Palmas,2017-04-14 19:45:00,a,26.428571428571427,5.796610169491525,Daniel Ask
16-17,Las Palmas,2017-04-23 17:30:00,h,7.55,8.972222222222221,José Munuera
16-17,Las Palmas,2017-04-26 19:30:00,a,8.636363636363637,7.5,Iñaki Bikandi
16-17,Las Palmas,2017-04-29 17:30:00,h,19.36842105263158,10.580645161290322,Ricardo de Burgos
16-17,Las Palmas,2017-05-06 12:00:00,a,6.576923076923077,7.431818181818182,Santiago Jaime
16-17,Las Palmas,2017-05-14 19:00:00,h,24.294117647058822,10.454545454545457,José González
16-17,Las Palmas,2017-05-20 18:00:00,a,6.575757575757576,12.807692307692308,Mario Melero
16-17,Valencia,2016-08-23 00:00:00,h,4.551020408163265,12.842105263157896,Iñaki Bikandi
16-17,Valencia,2016-08-27 20:15:00,a,5.409090909090909,7.9,Alejandro Hernández
16-17,Valencia,2016-09-11 18:00:00,h,5.965517241379311,5.285714285714286,José González
16-17,Valencia,2016-09-18 18:15:00,a,7.636363636363637,5.431818181818182,Jesús Gil
16-17,Valencia,2016-09-23 00:00:00,h,6.840909090909091,8.206896551724139,Santiago Jaime
16-17,Valencia,2016-09-25 14:00:00,a,8.033333333333333,5.852941176470588,David Fernández
16-17,Valencia,2016-10-02 14:00:00,h,10.517241379310343,8.782608695652174,Carlos Clos
16-17,Valencia,2016-10-16 20:30:00,a,8.909090909090908,6.444444444444445,José Luis Munuera
16-17,Valencia,2016-10-22 18:15:00,h,15.52,6.130434782608695,Alberto Undiano
16-17,Valencia,2016-10-31 23:45:00,a,5.482758620689655,8.142857142857142,José González
16-17,Valencia,2016-11-06 19:15:00,a,10.791666666666666,5.342857142857143,Carlos Clos
16-17,Valencia,2016-11-20 19:15:00,h,3.930232558139535,15.772727272727272,Alejandro Hernández
16-17,Valencia,2016-11-26 23:45:00,a,8.378378378378379,4.903225806451613,Carlos del Cerro
16-17,Valencia,2016-12-04 23:45:00,h,7.366666666666666,7.857142857142857,Ignacio Iglesias
16-17,Valencia,2016-12-10 19:15:00,a,10.303030303030305,6.375,Daniel Ask
16-17,Valencia,2017-01-09 23:45:00,a,8.136363636363637,5.0,Alfonso Álvarez
16-17,Valencia,2017-01-15 15:00:00,h,6.425,11.291666666666666,José Sánchez
16-17,Valencia,2017-01-21 22:45:00,a,11.785714285714286,9.130434782608695,José González
16-17,Valencia,2017-01-30 22:45:00,a,15.458333333333334,6.193548387096774,Santiago Jaime
16-17,Valencia,2017-02-04 19:45:00,h,10.75,6.6,José Luis Munuera
16-17,Valencia,2017-02-11 12:00:00,a,8.166666666666666,8.666666666666666,Daniel Trujillo
16-17,Valencia,2017-02-19 15:15:00,h,6.84375,10.848484848484848,David Fernández
16-17,Valencia,2017-02-22 17:45:00,h,18.8125,4.5,Ricardo de Burgos
16-17,Valencia,2017-02-25 12:00:00,a,8.931034482758621,11.71875,Mario Melero
16-17,Valencia,2017-02-28 20:30:00,h,8.607142857142858,6.5,Iñaki Bikandi
16-17,Valencia,2017-03-05 15:15:00,a,9.73913043478261,11.272727272727272,Daniel Ask
16-17,Valencia,2017-03-11 12:00:00,h,6.153846153846154,7.473684210526316,Alfonso Álvarez
16-17,Valencia,2017-03-19 19:45:00,a,18.375,6.111111111111111,Alejandro Hernández
16-17,Valencia,2017-04-02 17:30:00,h,9.851851851851851,9.96,Ricardo de Burgos
16-17,Valencia,2017-04-06 20:30:00,h,12.181818181818182,10.0,David Fernández
16-17,Valencia,2017-04-09 11:00:00,a,14.523809523809524,12.285714285714286,Iñaki Bikandi
16-17,Valencia,2017-04-16 15:15:00,h,11.28125,7.785714285714286,José González
16-17,Valencia,2017-04-22 12:00:00,a,12.238095238095235,6.575757575757576,Ignacio Iglesias
16-17,Valencia,2017-04-26 19:30:00,h,9.88888888888889,8.952380952380953,Carlos del Cerro
16-17,Valencia,2017-04-29 15:15:00,a,19.73333333333333,10.6,Jesús Gil
16-17,Valencia,2017-05-07 15:15:00,h,6.482758620689655,23.666666666666668,Carlos Clos
16-17,Valencia,2017-05-13 15:00:00,a,9.925925925925926,9.962962962962964,Daniel Ocón
16-17,Valencia,2017-05-21 15:45:00,h,10.347826086956522,9.11111111111111,David Fernández
16-17,Athletic Club,2016-08-21 20:15:00,a,5.363636363636363,17.357142857142858,Carlos Clos
16-17,Athletic Club,2016-08-28 22:15:00,h,8.51063829787234,13.25,Antonio Matéu Lahoz
16-17,Athletic Club,2016-09-11 22:30:00,a,13.833333333333334,6.346153846153846,Daniel Ask
16-17,Athletic Club,2016-09-18 18:15:00,h,5.431818181818182,7.636363636363637,Jesús Gil
16-17,Athletic Club,2016-09-22 00:00:00,a,7.829268292682927,10.333333333333334,Juan Martínez
16-17,Athletic Club,2016-09-24 20:30:00,h,13.51851851851852,5.809523809523809,Alejandro Hernández
16-17,Athletic Club,2016-10-02 20:30:00,a,8.107142857142858,4.46875,Carlos del Cerro
16-17,Athletic Club,2016-10-16 18:15:00,h,6.666666666666667,7.0,José González
16-17,Athletic Club,2016-10-23 22:45:00,a,11.129032258064516,5.8,Ignacio Iglesias
16-17,Athletic Club,2016-10-30 19:15:00,h,3.32,16.055555555555557,José Luis Munuera
16-17,Athletic Club,2016-11-06 19:15:00,a,9.1,7.931034482758621,Daniel Trujillo
16-17,Athletic Club,2016-11-20 23:45:00,h,8.5,10.727272727272728,José Sánchez
16-17,Athletic Club,2016-11-28 23:45:00,a,6.642857142857143,5.366666666666666,Alfonso Álvarez
16-17,Athletic Club,2016-12-04 19:15:00,h,10.545454545454543,5.371428571428571,Daniel Ask
16-17,Athletic Club,2016-12-11 23:45:00,a,5.413793103448276,8.89655172413793,Antonio Matéu Lahoz
16-17,Athletic Club,2016-12-19 23:45:00,h,7.291666666666667,9.238095238095235,Juan Martínez
16-17,Athletic Club,2017-01-08 15:00:00,h,5.264705882352941,16.294117647058822,Carlos del Cerro
16-17,Athletic Club,2017-01-14 16:00:00,a,5.25,8.11111111111111,Santiago Jaime
